nohup: ignoring input
# current_lr	 0.004570	 init_lr	 0.005000
# Seg-ACC	 0.9984 
# Seg-AP	 0.9919 
# Seg-Dice	 0.9782 
# Seg-FBeta	 0.9893 
# Seg-MIoU	 0.4786 
##############################################


#S Seg-MIoU increase (0.478633 --> 0.480796).  Saving model ...
####### validation epoch=20 step=5000 #######
# train_loss	 0.0041585	 valid_loss	 0.0027492
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9985 
# Seg-AP	 0.9923 
# Seg-Dice	 0.9804 
# Seg-FBeta	 0.9903 
# Seg-MIoU	 0.4808 
##############################################


#S Seg-MIoU increase (0.480796 --> 0.481635).  Saving model ...
####### validation epoch=21 step=5250 #######
# train_loss	 0.0039078	 valid_loss	 0.0025790
# current_lr	 0.005000	 init_lr	 0.005000
# Seg-ACC	 0.9986 
# Seg-AP	 0.9928 
# Seg-Dice	 0.9813 
# Seg-FBeta	 0.9908 
# Seg-MIoU	 0.4816 
##############################################


#S Seg-MIoU increase (0.481635 --> 0.482666).  Saving model ...
####### validation epoch=22 step=5500 #######
# train_loss	 0.0036856	 valid_loss	 0.0024160
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9987 
# Seg-AP	 0.9931 
# Seg-Dice	 0.9824 
# Seg-FBeta	 0.9913 
# Seg-MIoU	 0.4827 
##############################################


#S Seg-MIoU increase (0.482666 --> 0.483603).  Saving model ...
####### validation epoch=23 step=5750 #######
# train_loss	 0.0035119	 valid_loss	 0.0022869
# current_lr	 0.004570	 init_lr	 0.005000
# Seg-ACC	 0.9988 
# Seg-AP	 0.9935 
# Seg-Dice	 0.9833 
# Seg-FBeta	 0.9918 
# Seg-MIoU	 0.4836 
##############################################


#S Seg-MIoU increase (0.483603 --> 0.484275).  Saving model ...
####### validation epoch=24 step=6000 #######
# train_loss	 0.0033599	 valid_loss	 0.0021730
# current_lr	 0.004073	 init_lr	 0.005000
# Seg-ACC	 0.9988 
# Seg-AP	 0.9936 
# Seg-Dice	 0.9840 
# Seg-FBeta	 0.9922 
# Seg-MIoU	 0.4843 
##############################################


#S Seg-MIoU increase (0.484275 --> 0.484949).  Saving model ...
####### validation epoch=25 step=6250 #######
# train_loss	 0.0032392	 valid_loss	 0.0020847
# current_lr	 0.003445	 init_lr	 0.005000
# Seg-ACC	 0.9989 
# Seg-AP	 0.9938 
# Seg-Dice	 0.9847 
# Seg-FBeta	 0.9925 
# Seg-MIoU	 0.4849 
##############################################


#S Seg-MIoU increase (0.484949 --> 0.485182).  Saving model ...
####### validation epoch=26 step=6500 #######
# train_loss	 0.0031473	 valid_loss	 0.0020501
# current_lr	 0.002750	 init_lr	 0.005000
# Seg-ACC	 0.9989 
# Seg-AP	 0.9940 
# Seg-Dice	 0.9850 
# Seg-FBeta	 0.9926 
# Seg-MIoU	 0.4852 
##############################################


#S Seg-MIoU increase (0.485182 --> 0.485514).  Saving model ...
####### validation epoch=27 step=6750 #######
# train_loss	 0.0030819	 valid_loss	 0.0020146
# current_lr	 0.002055	 init_lr	 0.005000
# Seg-ACC	 0.9989 
# Seg-AP	 0.9941 
# Seg-Dice	 0.9853 
# Seg-FBeta	 0.9928 
# Seg-MIoU	 0.4855 
##############################################


#S Seg-MIoU increase (0.485514 --> 0.485735).  Saving model ...
####### validation epoch=28 step=7000 #######
# train_loss	 0.0030380	 valid_loss	 0.0019681
# current_lr	 0.001427	 init_lr	 0.005000
# Seg-ACC	 0.9989 
# Seg-AP	 0.9942 
# Seg-Dice	 0.9855 
# Seg-FBeta	 0.9929 
# Seg-MIoU	 0.4857 
##############################################


#S Seg-MIoU increase (0.485735 --> 0.486141).  Saving model ...
####### validation epoch=29 step=7250 #######
# train_loss	 0.0030074	 valid_loss	 0.0019497
# current_lr	 0.000930	 init_lr	 0.005000
# Seg-ACC	 0.9990 
# Seg-AP	 0.9942 
# Seg-Dice	 0.9859 
# Seg-FBeta	 0.9931 
# Seg-MIoU	 0.4861 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=30 step=7500 #######
# train_loss	 0.0029915	 valid_loss	 0.0019391
# current_lr	 0.000610	 init_lr	 0.005000
# Seg-ACC	 0.9990 
# Seg-AP	 0.9943 
# Seg-Dice	 0.9859 
# Seg-FBeta	 0.9931 
# Seg-MIoU	 0.4861 
##############################################


#S Seg-MIoU increase (0.486141 --> 0.486192).  Saving model ...
####### validation epoch=31 step=7750 #######
# train_loss	 0.0029777	 valid_loss	 0.0019239
# current_lr	 0.000500	 init_lr	 0.005000
# Seg-ACC	 0.9990 
# Seg-AP	 0.9942 
# Seg-Dice	 0.9860 
# Seg-FBeta	 0.9931 
# Seg-MIoU	 0.4862 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=32 step=8000 #######
# train_loss	 0.0029634	 valid_loss	 0.0019242
# current_lr	 0.000610	 init_lr	 0.005000
# Seg-ACC	 0.9990 
# Seg-AP	 0.9943 
# Seg-Dice	 0.9859 
# Seg-FBeta	 0.9931 
# Seg-MIoU	 0.4861 
##############################################


#S Seg-MIoU increase (0.486192 --> 0.486239).  Saving model ...
####### validation epoch=33 step=8250 #######
# train_loss	 0.0029444	 valid_loss	 0.0018992
# current_lr	 0.000930	 init_lr	 0.005000
# Seg-ACC	 0.9990 
# Seg-AP	 0.9943 
# Seg-Dice	 0.9860 
# Seg-FBeta	 0.9931 
# Seg-MIoU	 0.4862 
##############################################


#S Seg-MIoU increase (0.486239 --> 0.486686).  Saving model ...
####### validation epoch=34 step=8500 #######
# train_loss	 0.0029177	 valid_loss	 0.0018681
# current_lr	 0.001427	 init_lr	 0.005000
# Seg-ACC	 0.9990 
# Seg-AP	 0.9943 
# Seg-Dice	 0.9865 
# Seg-FBeta	 0.9933 
# Seg-MIoU	 0.4867 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=35 step=8750 #######
# train_loss	 0.0028810	 valid_loss	 0.0018451
# current_lr	 0.002055	 init_lr	 0.005000
# Seg-ACC	 0.9990 
# Seg-AP	 0.9945 
# Seg-Dice	 0.9863 
# Seg-FBeta	 0.9933 
# Seg-MIoU	 0.4865 
##############################################


#S Seg-MIoU increase (0.486686 --> 0.487763).  Saving model ...
####### validation epoch=36 step=9000 #######
# train_loss	 0.0028290	 valid_loss	 0.0017820
# current_lr	 0.002750	 init_lr	 0.005000
# Seg-ACC	 0.9991 
# Seg-AP	 0.9945 
# Seg-Dice	 0.9876 
# Seg-FBeta	 0.9938 
# Seg-MIoU	 0.4878 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=37 step=9250 #######
# train_loss	 0.0027614	 valid_loss	 0.0017465
# current_lr	 0.003445	 init_lr	 0.005000
# Seg-ACC	 0.9991 
# Seg-AP	 0.9946 
# Seg-Dice	 0.9873 
# Seg-FBeta	 0.9937 
# Seg-MIoU	 0.4875 
##############################################


#S EarlyStopping counter: 2 out of 5
####### validation epoch=38 step=9500 #######
# train_loss	 0.0026954	 valid_loss	 0.0016880
# current_lr	 0.004073	 init_lr	 0.005000
# Seg-ACC	 0.9991 
# Seg-AP	 0.9948 
# Seg-Dice	 0.9873 
# Seg-FBeta	 0.9938 
# Seg-MIoU	 0.4875 
##############################################


#S Seg-MIoU increase (0.487763 --> 0.488369).  Saving model ...
####### validation epoch=39 step=9750 #######
# train_loss	 0.0026160	 valid_loss	 0.0016183
# current_lr	 0.004570	 init_lr	 0.005000
# Seg-ACC	 0.9991 
# Seg-AP	 0.9949 
# Seg-Dice	 0.9882 
# Seg-FBeta	 0.9942 
# Seg-MIoU	 0.4884 
##############################################


#S Seg-MIoU increase (0.488369 --> 0.488705).  Saving model ...
####### validation epoch=40 step=10000 #######
# train_loss	 0.0025349	 valid_loss	 0.0015627
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9992 
# Seg-AP	 0.9951 
# Seg-Dice	 0.9886 
# Seg-FBeta	 0.9944 
# Seg-MIoU	 0.4887 
###############################################




# ------ ending training ------ #


####### validation epoch=40 step=10000 #######
# train_loss	 0.0025349	 valid_loss	 0.0015627
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9992 
# Seg-AP	 0.9951 
# Seg-Dice	 0.9886 
# Seg-FBeta	 0.9944 
# Seg-MIoU	 0.4887 
###############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-bp-AGC=9+15-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-yz-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-sh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-jsh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# ------ training named MSFSegNet-31+51-16-tanh-01111-bs16-lr5.0e-03-BCE-SGD-S5 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.373547).  Saving model ...
####### validation epoch=1 step=250 #######
# train_loss	 0.0803551	 valid_loss	 0.0207773
# current_lr	 0.005000	 init_lr	 0.005000
# Seg-ACC	 0.9879 
# Seg-AP	 0.9569 
# Seg-Dice	 0.8552 
# Seg-FBeta	 0.9306 
# Seg-MIoU	 0.3735 
############################################


#S Seg-MIoU increase (0.373547 --> 0.428790).  Saving model ...
####### validation epoch=2 step=500 #######
# train_loss	 0.0176043	 valid_loss	 0.0118530
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9940 
# Seg-AP	 0.9690 
# Seg-Dice	 0.9233 
# Seg-FBeta	 0.9629 
# Seg-MIoU	 0.4288 
############################################


#S Seg-MIoU increase (0.428790 --> 0.447239).  Saving model ...
####### validation epoch=3 step=750 #######
# train_loss	 0.0121532	 valid_loss	 0.0087342
# current_lr	 0.004570	 init_lr	 0.005000
# Seg-ACC	 0.9957 
# Seg-AP	 0.9759 
# Seg-Dice	 0.9443 
# Seg-FBeta	 0.9728 
# Seg-MIoU	 0.4472 
############################################


#S Seg-MIoU increase (0.447239 --> 0.455591).  Saving model ...
####### validation epoch=4 step=1000 #######
# train_loss	 0.0097888	 valid_loss	 0.0071292
# current_lr	 0.004073	 init_lr	 0.005000
# Seg-ACC	 0.9965 
# Seg-AP	 0.9801 
# Seg-Dice	 0.9535 
# Seg-FBeta	 0.9773 
# Seg-MIoU	 0.4556 
#############################################


#S Seg-MIoU increase (0.455591 --> 0.460465).  Saving model ...
####### validation epoch=5 step=1250 #######
# train_loss	 0.0084922	 valid_loss	 0.0061850
# current_lr	 0.003445	 init_lr	 0.005000
# Seg-ACC	 0.9969 
# Seg-AP	 0.9823 
# Seg-Dice	 0.9588 
# Seg-FBeta	 0.9799 
# Seg-MIoU	 0.4605 
#############################################


#S Seg-MIoU increase (0.460465 --> 0.462140).  Saving model ...
####### validation epoch=6 step=1500 #######
# train_loss	 0.0076936	 valid_loss	 0.0056637
# current_lr	 0.002750	 init_lr	 0.005000
# Seg-ACC	 0.9970 
# Seg-AP	 0.9840 
# Seg-Dice	 0.9606 
# Seg-FBeta	 0.9810 
# Seg-MIoU	 0.4621 
#############################################


#S Seg-MIoU increase (0.462140 --> 0.464939).  Saving model ...
####### validation epoch=7 step=1750 #######
# train_loss	 0.0071850	 valid_loss	 0.0052764
# current_lr	 0.002055	 init_lr	 0.005000
# Seg-ACC	 0.9973 
# Seg-AP	 0.9847 
# Seg-Dice	 0.9636 
# Seg-FBeta	 0.9823 
# Seg-MIoU	 0.4649 
#############################################


#S Seg-MIoU increase (0.464939 --> 0.466487).  Saving model ...
####### validation epoch=8 step=2000 #######
# train_loss	 0.0068673	 valid_loss	 0.0050581
# current_lr	 0.001427	 init_lr	 0.005000
# Seg-ACC	 0.9974 
# Seg-AP	 0.9854 
# Seg-Dice	 0.9653 
# Seg-FBeta	 0.9831 
# Seg-MIoU	 0.4665 
#############################################


#S Seg-MIoU increase (0.466487 --> 0.467051).  Saving model ...
####### validation epoch=9 step=2250 #######
# train_loss	 0.0066804	 valid_loss	 0.0049318
# current_lr	 0.000930	 init_lr	 0.005000
# Seg-ACC	 0.9974 
# Seg-AP	 0.9858 
# Seg-Dice	 0.9659 
# Seg-FBeta	 0.9834 
# Seg-MIoU	 0.4671 
#############################################


#S Seg-MIoU increase (0.467051 --> 0.467535).  Saving model ...
####### validation epoch=10 step=2500 #######
# train_loss	 0.0065581	 valid_loss	 0.0048394
# current_lr	 0.000610	 init_lr	 0.005000
# Seg-ACC	 0.9975 
# Seg-AP	 0.9860 
# Seg-Dice	 0.9664 
# Seg-FBeta	 0.9837 
# Seg-MIoU	 0.4675 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=11 step=2750 #######
# train_loss	 0.0064689	 valid_loss	 0.0047906
# current_lr	 0.000500	 init_lr	 0.005000
# Seg-ACC	 0.9975 
# Seg-AP	 0.9862 
# Seg-Dice	 0.9661 
# Seg-FBeta	 0.9836 
# Seg-MIoU	 0.4672 
##############################################


#S Seg-MIoU increase (0.467535 --> 0.468304).  Saving model ...
####### validation epoch=12 step=3000 #######
# train_loss	 0.0063955	 valid_loss	 0.0046892
# current_lr	 0.000610	 init_lr	 0.005000
# Seg-ACC	 0.9975 
# Seg-AP	 0.9864 
# Seg-Dice	 0.9673 
# Seg-FBeta	 0.9841 
# Seg-MIoU	 0.4683 
##############################################


#S Seg-MIoU increase (0.468304 --> 0.468645).  Saving model ...
####### validation epoch=13 step=3250 #######
# train_loss	 0.0062863	 valid_loss	 0.0045879
# current_lr	 0.000930	 init_lr	 0.005000
# Seg-ACC	 0.9976 
# Seg-AP	 0.9868 
# Seg-Dice	 0.9676 
# Seg-FBeta	 0.9843 
# Seg-MIoU	 0.4686 
##############################################


#S Seg-MIoU increase (0.468645 --> 0.469879).  Saving model ...
####### validation epoch=14 step=3500 #######
# train_loss	 0.0061302	 valid_loss	 0.0044180
# current_lr	 0.001427	 init_lr	 0.005000
# Seg-ACC	 0.9977 
# Seg-AP	 0.9872 
# Seg-Dice	 0.9689 
# Seg-FBeta	 0.9849 
# Seg-MIoU	 0.4699 
##############################################


#S Seg-MIoU increase (0.469879 --> 0.471103).  Saving model ...
####### validation epoch=15 step=3750 #######
# train_loss	 0.0059107	 valid_loss	 0.0042097
# current_lr	 0.002055	 init_lr	 0.005000
# Seg-ACC	 0.9978 
# Seg-AP	 0.9879 
# Seg-Dice	 0.9702 
# Seg-FBeta	 0.9856 
# Seg-MIoU	 0.4711 
##############################################


#S Seg-MIoU increase (0.471103 --> 0.472707).  Saving model ...
####### validation epoch=16 step=4000 #######
# train_loss	 0.0056380	 valid_loss	 0.0039389
# current_lr	 0.002750	 init_lr	 0.005000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9885 
# Seg-Dice	 0.9719 
# Seg-FBeta	 0.9864 
# Seg-MIoU	 0.4727 
##############################################


#S Seg-MIoU increase (0.472707 --> 0.473958).  Saving model ...
####### validation epoch=17 step=4250 #######
# train_loss	 0.0053248	 valid_loss	 0.0036704
# current_lr	 0.003445	 init_lr	 0.005000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9893 
# Seg-Dice	 0.9732 
# Seg-FBeta	 0.9871 
# Seg-MIoU	 0.4740 
##############################################


#S Seg-MIoU increase (0.473958 --> 0.475494).  Saving model ...
####### validation epoch=18 step=4500 #######
# train_loss	 0.0050002	 valid_loss	 0.0033908
# current_lr	 0.004073	 init_lr	 0.005000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9901 
# Seg-Dice	 0.9749 
# Seg-FBeta	 0.9879 
# Seg-MIoU	 0.4755 
##############################################


#S Seg-MIoU increase (0.475494 --> 0.477620).  Saving model ...
####### validation epoch=19 step=4750 #######
# train_loss	 0.0046749	 valid_loss	 0.0031085
# current_lr	 0.004570	 init_lr	 0.005000
# Seg-ACC	 0.9983 
# Seg-AP	 0.9908 
# Seg-Dice	 0.9771 
# Seg-FBeta	 0.9889 
# Seg-MIoU	 0.4776 
##############################################


#S Seg-MIoU increase (0.477620 --> 0.479010).  Saving model ...
####### validation epoch=20 step=5000 #######
# train_loss	 0.0043820	 valid_loss	 0.0028715
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9984 
# Seg-AP	 0.9915 
# Seg-Dice	 0.9785 
# Seg-FBeta	 0.9896 
# Seg-MIoU	 0.4790 
##############################################


#S Seg-MIoU increase (0.479010 --> 0.480453).  Saving model ...
####### validation epoch=21 step=5250 #######
# train_loss	 0.0041158	 valid_loss	 0.0026661
# current_lr	 0.005000	 init_lr	 0.005000
# Seg-ACC	 0.9985 
# Seg-AP	 0.9921 
# Seg-Dice	 0.9801 
# Seg-FBeta	 0.9903 
# Seg-MIoU	 0.4805 
##############################################


#S Seg-MIoU increase (0.480453 --> 0.480944).  Saving model ...
####### validation epoch=22 step=5500 #######
# train_loss	 0.0038884	 valid_loss	 0.0025220
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9986 
# Seg-AP	 0.9926 
# Seg-Dice	 0.9806 
# Seg-FBeta	 0.9907 
# Seg-MIoU	 0.4809 
##############################################


#S Seg-MIoU increase (0.480944 --> 0.482692).  Saving model ...
####### validation epoch=23 step=5750 #######
# train_loss	 0.0036982	 valid_loss	 0.0023596
# current_lr	 0.004570	 init_lr	 0.005000
# Seg-ACC	 0.9987 
# Seg-AP	 0.9929 
# Seg-Dice	 0.9824 
# Seg-FBeta	 0.9914 
# Seg-MIoU	 0.4827 
##############################################


#S Seg-MIoU increase (0.482692 --> 0.483192).  Saving model ...
####### validation epoch=24 step=6000 #######
# train_loss	 0.0035393	 valid_loss	 0.0022564
# current_lr	 0.004073	 init_lr	 0.005000
# Seg-ACC	 0.9987 
# Seg-AP	 0.9932 
# Seg-Dice	 0.9829 
# Seg-FBeta	 0.9917 
# Seg-MIoU	 0.4832 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=25 step=6250 #######
# train_loss	 0.0034263	 valid_loss	 0.0022190
# current_lr	 0.003445	 init_lr	 0.005000
# Seg-ACC	 0.9987 
# Seg-AP	 0.9936 
# Seg-Dice	 0.9826 
# Seg-FBeta	 0.9917 
# Seg-MIoU	 0.4829 
##############################################


#S Seg-MIoU increase (0.483192 --> 0.483784).  Saving model ...
####### validation epoch=26 step=6500 #######
# train_loss	 0.0033312	 valid_loss	 0.0021248
# current_lr	 0.002750	 init_lr	 0.005000
# Seg-ACC	 0.9988 
# Seg-AP	 0.9937 
# Seg-Dice	 0.9835 
# Seg-FBeta	 0.9921 
# Seg-MIoU	 0.4838 
##############################################


#S Seg-MIoU increase (0.483784 --> 0.483884).  Saving model ...
####### validation epoch=27 step=6750 #######
# train_loss	 0.0032655	 valid_loss	 0.0020901
# current_lr	 0.002055	 init_lr	 0.005000
# Seg-ACC	 0.9988 
# Seg-AP	 0.9938 
# Seg-Dice	 0.9836 
# Seg-FBeta	 0.9921 
# Seg-MIoU	 0.4839 
##############################################


#S Seg-MIoU increase (0.483884 --> 0.484111).  Saving model ...
####### validation epoch=28 step=7000 #######
# train_loss	 0.0032183	 valid_loss	 0.0020553
# current_lr	 0.001427	 init_lr	 0.005000
# Seg-ACC	 0.9988 
# Seg-AP	 0.9938 
# Seg-Dice	 0.9838 
# Seg-FBeta	 0.9922 
# Seg-MIoU	 0.4841 
##############################################


#S Seg-MIoU increase (0.484111 --> 0.484495).  Saving model ...
####### validation epoch=29 step=7250 #######
# train_loss	 0.0031857	 valid_loss	 0.0020280
# current_lr	 0.000930	 init_lr	 0.005000
# Seg-ACC	 0.9988 
# Seg-AP	 0.9939 
# Seg-Dice	 0.9842 
# Seg-FBeta	 0.9924 
# Seg-MIoU	 0.4845 
##############################################


#S Seg-MIoU increase (0.484495 --> 0.484727).  Saving model ...
####### validation epoch=30 step=7500 #######
# train_loss	 0.0031683	 valid_loss	 0.0020119
# current_lr	 0.000610	 init_lr	 0.005000
# Seg-ACC	 0.9989 
# Seg-AP	 0.9939 
# Seg-Dice	 0.9845 
# Seg-FBeta	 0.9925 
# Seg-MIoU	 0.4847 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=31 step=7750 #######
# train_loss	 0.0031510	 valid_loss	 0.0020127
# current_lr	 0.000500	 init_lr	 0.005000
# Seg-ACC	 0.9988 
# Seg-AP	 0.9939 
# Seg-Dice	 0.9844 
# Seg-FBeta	 0.9925 
# Seg-MIoU	 0.4846 
##############################################


#S Seg-MIoU increase (0.484727 --> 0.484874).  Saving model ...
####### validation epoch=32 step=8000 #######
# train_loss	 0.0031393	 valid_loss	 0.0019981
# current_lr	 0.000610	 init_lr	 0.005000
# Seg-ACC	 0.9989 
# Seg-AP	 0.9940 
# Seg-Dice	 0.9846 
# Seg-FBeta	 0.9926 
# Seg-MIoU	 0.4849 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=33 step=8250 #######
# train_loss	 0.0031195	 valid_loss	 0.0019833
# current_lr	 0.000930	 init_lr	 0.005000
# Seg-ACC	 0.9989 
# Seg-AP	 0.9940 
# Seg-Dice	 0.9845 
# Seg-FBeta	 0.9925 
# Seg-MIoU	 0.4847 
##############################################


#S Seg-MIoU increase (0.484874 --> 0.485164).  Saving model ...
####### validation epoch=34 step=8500 #######
# train_loss	 0.0030948	 valid_loss	 0.0019521
# current_lr	 0.001427	 init_lr	 0.005000
# Seg-ACC	 0.9989 
# Seg-AP	 0.9941 
# Seg-Dice	 0.9849 
# Seg-FBeta	 0.9927 
# Seg-MIoU	 0.4852 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=35 step=8750 #######
# train_loss	 0.0030530	 valid_loss	 0.0019271
# current_lr	 0.002055	 init_lr	 0.005000
# Seg-ACC	 0.9989 
# Seg-AP	 0.9942 
# Seg-Dice	 0.9846 
# Seg-FBeta	 0.9926 
# Seg-MIoU	 0.4848 
##############################################


#S Seg-MIoU increase (0.485164 --> 0.485570).  Saving model ...
####### validation epoch=36 step=9000 #######
# train_loss	 0.0030028	 valid_loss	 0.0018687
# current_lr	 0.002750	 init_lr	 0.005000
# Seg-ACC	 0.9989 
# Seg-AP	 0.9943 
# Seg-Dice	 0.9854 
# Seg-FBeta	 0.9929 
# Seg-MIoU	 0.4856 
##############################################


#S Seg-MIoU increase (0.485570 --> 0.485799).  Saving model ...
####### validation epoch=37 step=9250 #######
# train_loss	 0.0029368	 valid_loss	 0.0018246
# current_lr	 0.003445	 init_lr	 0.005000
# Seg-ACC	 0.9989 
# Seg-AP	 0.9944 
# Seg-Dice	 0.9856 
# Seg-FBeta	 0.9931 
# Seg-MIoU	 0.4858 
##############################################


#S Seg-MIoU increase (0.485799 --> 0.485948).  Saving model ...
####### validation epoch=38 step=9500 #######
# train_loss	 0.0028650	 valid_loss	 0.0017747
# current_lr	 0.004073	 init_lr	 0.005000
# Seg-ACC	 0.9989 
# Seg-AP	 0.9946 
# Seg-Dice	 0.9857 
# Seg-FBeta	 0.9932 
# Seg-MIoU	 0.4859 
##############################################


#S Seg-MIoU increase (0.485948 --> 0.487002).  Saving model ...
####### validation epoch=39 step=9750 #######
# train_loss	 0.0027844	 valid_loss	 0.0016962
# current_lr	 0.004570	 init_lr	 0.005000
# Seg-ACC	 0.9990 
# Seg-AP	 0.9947 
# Seg-Dice	 0.9868 
# Seg-FBeta	 0.9936 
# Seg-MIoU	 0.4870 
##############################################


#S Seg-MIoU increase (0.487002 --> 0.487385).  Saving model ...
####### validation epoch=40 step=10000 #######
# train_loss	 0.0027064	 valid_loss	 0.0016374
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9991 
# Seg-AP	 0.9949 
# Seg-Dice	 0.9872 
# Seg-FBeta	 0.9938 
# Seg-MIoU	 0.4874 
###############################################




# ------ ending training ------ #


####### validation epoch=40 step=10000 #######
# train_loss	 0.0027064	 valid_loss	 0.0016374
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9991 
# Seg-AP	 0.9949 
# Seg-Dice	 0.9872 
# Seg-FBeta	 0.9938 
# Seg-MIoU	 0.4874 
###############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-bp-AGC=9+15-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-yz-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-sh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-jsh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# ------ training named MSFSegNet-31+51-32-tanh-01111-bs16-lr5.0e-03-BCE-SGD-S1 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.376308).  Saving model ...
####### validation epoch=1 step=250 #######
# train_loss	 0.1039455	 valid_loss	 0.0206260
# current_lr	 0.005000	 init_lr	 0.005000
# Seg-ACC	 0.9882 
# Seg-AP	 0.9659 
# Seg-Dice	 0.8588 
# Seg-FBeta	 0.9340 
# Seg-MIoU	 0.3763 
############################################


#S Seg-MIoU increase (0.376308 --> 0.430397).  Saving model ...
####### validation epoch=2 step=500 #######
# train_loss	 0.0171183	 valid_loss	 0.0113258
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9942 
# Seg-AP	 0.9756 
# Seg-Dice	 0.9252 
# Seg-FBeta	 0.9648 
# Seg-MIoU	 0.4304 
############################################


#S Seg-MIoU increase (0.430397 --> 0.447438).  Saving model ...
####### validation epoch=3 step=750 #######
# train_loss	 0.0117175	 valid_loss	 0.0083005
# current_lr	 0.004570	 init_lr	 0.005000
# Seg-ACC	 0.9958 
# Seg-AP	 0.9806 
# Seg-Dice	 0.9445 
# Seg-FBeta	 0.9737 
# Seg-MIoU	 0.4474 
############################################


#S Seg-MIoU increase (0.447438 --> 0.456604).  Saving model ...
####### validation epoch=4 step=1000 #######
# train_loss	 0.0094707	 valid_loss	 0.0067857
# current_lr	 0.004073	 init_lr	 0.005000
# Seg-ACC	 0.9966 
# Seg-AP	 0.9834 
# Seg-Dice	 0.9546 
# Seg-FBeta	 0.9783 
# Seg-MIoU	 0.4566 
#############################################


#S Seg-MIoU increase (0.456604 --> 0.460843).  Saving model ...
####### validation epoch=5 step=1250 #######
# train_loss	 0.0082373	 valid_loss	 0.0059344
# current_lr	 0.003445	 init_lr	 0.005000
# Seg-ACC	 0.9969 
# Seg-AP	 0.9853 
# Seg-Dice	 0.9592 
# Seg-FBeta	 0.9805 
# Seg-MIoU	 0.4608 
#############################################


#S Seg-MIoU increase (0.460843 --> 0.464083).  Saving model ...
####### validation epoch=6 step=1500 #######
# train_loss	 0.0074765	 valid_loss	 0.0054166
# current_lr	 0.002750	 init_lr	 0.005000
# Seg-ACC	 0.9972 
# Seg-AP	 0.9863 
# Seg-Dice	 0.9627 
# Seg-FBeta	 0.9821 
# Seg-MIoU	 0.4641 
#############################################


#S Seg-MIoU increase (0.464083 --> 0.466273).  Saving model ...
####### validation epoch=7 step=1750 #######
