nohup: ignoring input


#S EarlyStopping counter: 1 out of 5
####### validation epoch=39 step=19500 #######
# train_loss	 0.0052590	 valid_loss	 0.0036278
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9896 
# Seg-Dice	 0.9734 
# Seg-FBeta	 0.9872 
# Seg-MIoU	 0.4741 
###############################################


#S Seg-MIoU increase (0.474194 --> 0.475962).  Saving model ...
####### validation epoch=40 step=20000 #######
# train_loss	 0.0050893	 valid_loss	 0.0034870
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9982 
# Seg-AP	 0.9901 
# Seg-Dice	 0.9753 
# Seg-FBeta	 0.9880 
# Seg-MIoU	 0.4760 
###############################################




# ------ ending training ------ #


####### validation epoch=40 step=20000 #######
# train_loss	 0.0050893	 valid_loss	 0.0034870
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9982 
# Seg-AP	 0.9901 
# Seg-Dice	 0.9753 
# Seg-FBeta	 0.9880 
# Seg-MIoU	 0.4760 
###############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-bp-AGC=9+15-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-yz-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-sh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-jsh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# ------ training named MSFSegNet-31+51-16-tanh-01111-bs8-lr1.0e-03-BCE-SGD-S3 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.286211).  Saving model ...
####### validation epoch=1 step=500 #######
# train_loss	 0.1335278	 valid_loss	 0.0455862
# current_lr	 0.001000	 init_lr	 0.001000
# Seg-ACC	 0.9731 
# Seg-AP	 0.9473 
# Seg-Dice	 0.7279 
# Seg-FBeta	 0.8667 
# Seg-MIoU	 0.2862 
############################################


#S Seg-MIoU increase (0.286211 --> 0.358749).  Saving model ...
####### validation epoch=2 step=1000 #######
# train_loss	 0.0350781	 valid_loss	 0.0245014
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9858 
# Seg-AP	 0.9602 
# Seg-Dice	 0.8354 
# Seg-FBeta	 0.9223 
# Seg-MIoU	 0.3587 
#############################################


#S Seg-MIoU increase (0.358749 --> 0.391281).  Saving model ...
####### validation epoch=3 step=1500 #######
# train_loss	 0.0230776	 valid_loss	 0.0177955
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9900 
# Seg-AP	 0.9640 
# Seg-Dice	 0.8779 
# Seg-FBeta	 0.9426 
# Seg-MIoU	 0.3913 
#############################################


#S Seg-MIoU increase (0.391281 --> 0.414778).  Saving model ...
####### validation epoch=4 step=2000 #######
# train_loss	 0.0183368	 valid_loss	 0.0145318
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9926 
# Seg-AP	 0.9666 
# Seg-Dice	 0.9068 
# Seg-FBeta	 0.9557 
# Seg-MIoU	 0.4148 
#############################################


#S Seg-MIoU increase (0.414778 --> 0.425271).  Saving model ...
####### validation epoch=5 step=2500 #######
# train_loss	 0.0158354	 valid_loss	 0.0127123
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9937 
# Seg-AP	 0.9693 
# Seg-Dice	 0.9192 
# Seg-FBeta	 0.9614 
# Seg-MIoU	 0.4253 
#############################################


#S Seg-MIoU increase (0.425271 --> 0.432883).  Saving model ...
####### validation epoch=6 step=3000 #######
# train_loss	 0.0143408	 valid_loss	 0.0115516
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9944 
# Seg-AP	 0.9710 
# Seg-Dice	 0.9280 
# Seg-FBeta	 0.9654 
# Seg-MIoU	 0.4329 
#############################################


#S Seg-MIoU increase (0.432883 --> 0.435061).  Saving model ...
####### validation epoch=7 step=3500 #######
# train_loss	 0.0134030	 valid_loss	 0.0108754
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9946 
# Seg-AP	 0.9724 
# Seg-Dice	 0.9305 
# Seg-FBeta	 0.9667 
# Seg-MIoU	 0.4351 
#############################################


#S Seg-MIoU increase (0.435061 --> 0.438741).  Saving model ...
####### validation epoch=8 step=4000 #######
# train_loss	 0.0128069	 valid_loss	 0.0104261
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9949 
# Seg-AP	 0.9733 
# Seg-Dice	 0.9347 
# Seg-FBeta	 0.9686 
# Seg-MIoU	 0.4387 
#############################################


#S Seg-MIoU increase (0.438741 --> 0.440326).  Saving model ...
####### validation epoch=9 step=4500 #######
# train_loss	 0.0124441	 valid_loss	 0.0101559
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9951 
# Seg-AP	 0.9739 
# Seg-Dice	 0.9365 
# Seg-FBeta	 0.9694 
# Seg-MIoU	 0.4403 
#############################################


#S Seg-MIoU increase (0.440326 --> 0.442673).  Saving model ...
####### validation epoch=10 step=5000 #######
# train_loss	 0.0122228	 valid_loss	 0.0099603
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9953 
# Seg-AP	 0.9744 
# Seg-Dice	 0.9391 
# Seg-FBeta	 0.9705 
# Seg-MIoU	 0.4427 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=11 step=5500 #######
# train_loss	 0.0120547	 valid_loss	 0.0098707
# current_lr	 0.000100	 init_lr	 0.001000
# Seg-ACC	 0.9952 
# Seg-AP	 0.9745 
# Seg-Dice	 0.9372 
# Seg-FBeta	 0.9699 
# Seg-MIoU	 0.4410 
##############################################


#S EarlyStopping counter: 2 out of 5
####### validation epoch=12 step=6000 #######
# train_loss	 0.0119051	 valid_loss	 0.0097068
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9953 
# Seg-AP	 0.9749 
# Seg-Dice	 0.9387 
# Seg-FBeta	 0.9705 
# Seg-MIoU	 0.4423 
##############################################


#S Seg-MIoU increase (0.442673 --> 0.444470).  Saving model ...
####### validation epoch=13 step=6500 #######
# train_loss	 0.0116905	 valid_loss	 0.0094695
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9955 
# Seg-AP	 0.9755 
# Seg-Dice	 0.9412 
# Seg-FBeta	 0.9716 
# Seg-MIoU	 0.4445 
##############################################


#S Seg-MIoU increase (0.444470 --> 0.445170).  Saving model ...
####### validation epoch=14 step=7000 #######
# train_loss	 0.0113843	 valid_loss	 0.0091440
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9955 
# Seg-AP	 0.9763 
# Seg-Dice	 0.9419 
# Seg-FBeta	 0.9721 
# Seg-MIoU	 0.4452 
##############################################


#S Seg-MIoU increase (0.445170 --> 0.447901).  Saving model ...
####### validation epoch=15 step=7500 #######
# train_loss	 0.0109730	 valid_loss	 0.0086937
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9958 
# Seg-AP	 0.9776 
# Seg-Dice	 0.9450 
# Seg-FBeta	 0.9735 
# Seg-MIoU	 0.4479 
##############################################


#S Seg-MIoU increase (0.447901 --> 0.450186).  Saving model ...
####### validation epoch=16 step=8000 #######
# train_loss	 0.0104544	 valid_loss	 0.0081540
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9960 
# Seg-AP	 0.9792 
# Seg-Dice	 0.9475 
# Seg-FBeta	 0.9748 
# Seg-MIoU	 0.4502 
##############################################


#S Seg-MIoU increase (0.450186 --> 0.454624).  Saving model ...
####### validation epoch=17 step=8500 #######
# train_loss	 0.0098545	 valid_loss	 0.0075363
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9964 
# Seg-AP	 0.9807 
# Seg-Dice	 0.9524 
# Seg-FBeta	 0.9770 
# Seg-MIoU	 0.4546 
##############################################


#S Seg-MIoU increase (0.454624 --> 0.456719).  Saving model ...
####### validation epoch=18 step=9000 #######
# train_loss	 0.0092099	 valid_loss	 0.0069375
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9966 
# Seg-AP	 0.9826 
# Seg-Dice	 0.9547 
# Seg-FBeta	 0.9783 
# Seg-MIoU	 0.4567 
##############################################


#S Seg-MIoU increase (0.456719 --> 0.459931).  Saving model ...
####### validation epoch=19 step=9500 #######
# train_loss	 0.0085800	 valid_loss	 0.0063647
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9968 
# Seg-AP	 0.9841 
# Seg-Dice	 0.9582 
# Seg-FBeta	 0.9800 
# Seg-MIoU	 0.4599 
##############################################


#S Seg-MIoU increase (0.459931 --> 0.461263).  Saving model ...
####### validation epoch=20 step=10000 #######
# train_loss	 0.0080036	 valid_loss	 0.0058749
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9969 
# Seg-AP	 0.9854 
# Seg-Dice	 0.9597 
# Seg-FBeta	 0.9808 
# Seg-MIoU	 0.4613 
###############################################


#S Seg-MIoU increase (0.461263 --> 0.464760).  Saving model ...
####### validation epoch=21 step=10500 #######
# train_loss	 0.0074850	 valid_loss	 0.0054386
# current_lr	 0.001000	 init_lr	 0.001000
# Seg-ACC	 0.9972 
# Seg-AP	 0.9865 
# Seg-Dice	 0.9634 
# Seg-FBeta	 0.9825 
# Seg-MIoU	 0.4648 
###############################################


#S Seg-MIoU increase (0.464760 --> 0.466938).  Saving model ...
####### validation epoch=22 step=11000 #######
# train_loss	 0.0070415	 valid_loss	 0.0050850
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9974 
# Seg-AP	 0.9874 
# Seg-Dice	 0.9658 
# Seg-FBeta	 0.9836 
# Seg-MIoU	 0.4669 
###############################################


#S Seg-MIoU increase (0.466938 --> 0.467809).  Saving model ...
####### validation epoch=23 step=11500 #######
# train_loss	 0.0066820	 valid_loss	 0.0048002
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9975 
# Seg-AP	 0.9881 
# Seg-Dice	 0.9667 
# Seg-FBeta	 0.9841 
# Seg-MIoU	 0.4678 
###############################################


#S Seg-MIoU increase (0.467809 --> 0.469247).  Saving model ...
####### validation epoch=24 step=12000 #######
# train_loss	 0.0063868	 valid_loss	 0.0045686
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9976 
# Seg-AP	 0.9886 
# Seg-Dice	 0.9682 
# Seg-FBeta	 0.9848 
# Seg-MIoU	 0.4692 
###############################################


#S Seg-MIoU increase (0.469247 --> 0.470563).  Saving model ...
####### validation epoch=25 step=12500 #######
# train_loss	 0.0061539	 valid_loss	 0.0044037
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9977 
# Seg-AP	 0.9890 
# Seg-Dice	 0.9696 
# Seg-FBeta	 0.9854 
# Seg-MIoU	 0.4706 
###############################################


#S Seg-MIoU increase (0.470563 --> 0.470648).  Saving model ...
####### validation epoch=26 step=13000 #######
# train_loss	 0.0059783	 valid_loss	 0.0042933
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9977 
# Seg-AP	 0.9893 
# Seg-Dice	 0.9697 
# Seg-FBeta	 0.9855 
# Seg-MIoU	 0.4706 
###############################################


#S Seg-MIoU increase (0.470648 --> 0.471914).  Saving model ...
####### validation epoch=27 step=13500 #######
# train_loss	 0.0058557	 valid_loss	 0.0041803
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9978 
# Seg-AP	 0.9895 
# Seg-Dice	 0.9711 
# Seg-FBeta	 0.9861 
# Seg-MIoU	 0.4719 
###############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=28 step=14000 #######
# train_loss	 0.0057695	 valid_loss	 0.0041452
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9978 
# Seg-AP	 0.9896 
# Seg-Dice	 0.9708 
# Seg-FBeta	 0.9860 
# Seg-MIoU	 0.4716 
###############################################


#S Seg-MIoU increase (0.471914 --> 0.471975).  Saving model ...
####### validation epoch=29 step=14500 #######
# train_loss	 0.0057099	 valid_loss	 0.0040866
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9978 
# Seg-AP	 0.9897 
# Seg-Dice	 0.9711 
# Seg-FBeta	 0.9861 
# Seg-MIoU	 0.4720 
###############################################


#S Seg-MIoU increase (0.471975 --> 0.472594).  Saving model ...
####### validation epoch=30 step=15000 #######
# train_loss	 0.0056698	 valid_loss	 0.0040594
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9898 
# Seg-Dice	 0.9718 
# Seg-FBeta	 0.9864 
# Seg-MIoU	 0.4726 
###############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=31 step=15500 #######
# train_loss	 0.0056484	 valid_loss	 0.0040455
# current_lr	 0.000100	 init_lr	 0.001000
# Seg-ACC	 0.9978 
# Seg-AP	 0.9898 
# Seg-Dice	 0.9712 
# Seg-FBeta	 0.9862 
# Seg-MIoU	 0.4720 
###############################################


#S Seg-MIoU increase (0.472594 --> 0.473081).  Saving model ...
####### validation epoch=32 step=16000 #######
# train_loss	 0.0056203	 valid_loss	 0.0040246
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9899 
# Seg-Dice	 0.9723 
# Seg-FBeta	 0.9866 
# Seg-MIoU	 0.4731 
###############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=33 step=16500 #######
# train_loss	 0.0055803	 valid_loss	 0.0039833
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9899 
# Seg-Dice	 0.9720 
# Seg-FBeta	 0.9865 
# Seg-MIoU	 0.4727 
###############################################


#S EarlyStopping counter: 2 out of 5
####### validation epoch=34 step=17000 #######
# train_loss	 0.0055294	 valid_loss	 0.0039536
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9901 
# Seg-Dice	 0.9720 
# Seg-FBeta	 0.9865 
# Seg-MIoU	 0.4728 
###############################################


#S Seg-MIoU increase (0.473081 --> 0.473166).  Saving model ...
####### validation epoch=35 step=17500 #######
# train_loss	 0.0054523	 valid_loss	 0.0038542
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9902 
# Seg-Dice	 0.9724 
# Seg-FBeta	 0.9867 
# Seg-MIoU	 0.4732 
###############################################


#S Seg-MIoU increase (0.473166 --> 0.474160).  Saving model ...
####### validation epoch=36 step=18000 #######
# train_loss	 0.0053544	 valid_loss	 0.0037609
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9904 
# Seg-Dice	 0.9734 
# Seg-FBeta	 0.9872 
# Seg-MIoU	 0.4742 
###############################################


#S Seg-MIoU increase (0.474160 --> 0.474643).  Saving model ...
####### validation epoch=37 step=18500 #######
# train_loss	 0.0052326	 valid_loss	 0.0036524
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9906 
# Seg-Dice	 0.9740 
# Seg-FBeta	 0.9874 
# Seg-MIoU	 0.4746 
###############################################


#S Seg-MIoU increase (0.474643 --> 0.475281).  Saving model ...
####### validation epoch=38 step=19000 #######
# train_loss	 0.0050956	 valid_loss	 0.0035520
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9910 
# Seg-Dice	 0.9746 
# Seg-FBeta	 0.9878 
# Seg-MIoU	 0.4753 
###############################################


#S Seg-MIoU increase (0.475281 --> 0.475773).  Saving model ...
####### validation epoch=39 step=19500 #######
# train_loss	 0.0049464	 valid_loss	 0.0034188
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9913 
# Seg-Dice	 0.9751 
# Seg-FBeta	 0.9880 
# Seg-MIoU	 0.4758 
###############################################


#S Seg-MIoU increase (0.475773 --> 0.476864).  Saving model ...
####### validation epoch=40 step=20000 #######
# train_loss	 0.0047960	 valid_loss	 0.0032808
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9982 
# Seg-AP	 0.9914 
# Seg-Dice	 0.9763 
# Seg-FBeta	 0.9886 
# Seg-MIoU	 0.4769 
###############################################




# ------ ending training ------ #


####### validation epoch=40 step=20000 #######
# train_loss	 0.0047960	 valid_loss	 0.0032808
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9982 
# Seg-AP	 0.9914 
# Seg-Dice	 0.9763 
# Seg-FBeta	 0.9886 
# Seg-MIoU	 0.4769 
###############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-bp-AGC=9+15-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-yz-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-sh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-jsh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# ------ training named MSFSegNet-31+51-16-tanh-01111-bs8-lr1.0e-03-BCE-SGD-S4 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.266423).  Saving model ...
####### validation epoch=1 step=500 #######
# train_loss	 0.1576011	 valid_loss	 0.0475561
# current_lr	 0.001000	 init_lr	 0.001000
# Seg-ACC	 0.9684 
# Seg-AP	 0.9445 
# Seg-Dice	 0.6950 
# Seg-FBeta	 0.8474 
# Seg-MIoU	 0.2664 
############################################


#S Seg-MIoU increase (0.266423 --> 0.355813).  Saving model ...
####### validation epoch=2 step=1000 #######
# train_loss	 0.0362174	 valid_loss	 0.0252335
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9854 
# Seg-AP	 0.9616 
# Seg-Dice	 0.8314 
# Seg-FBeta	 0.9205 
# Seg-MIoU	 0.3558 
#############################################


#S Seg-MIoU increase (0.355813 --> 0.390204).  Saving model ...
####### validation epoch=3 step=1500 #######
# train_loss	 0.0234761	 valid_loss	 0.0180043
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9899 
# Seg-AP	 0.9672 
# Seg-Dice	 0.8766 
# Seg-FBeta	 0.9419 
# Seg-MIoU	 0.3902 
#############################################


#S Seg-MIoU increase (0.390204 --> 0.407411).  Saving model ...
####### validation epoch=4 step=2000 #######
# train_loss	 0.0184108	 valid_loss	 0.0146391
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9918 
# Seg-AP	 0.9705 
# Seg-Dice	 0.8979 
# Seg-FBeta	 0.9520 
# Seg-MIoU	 0.4074 
#############################################


#S Seg-MIoU increase (0.407411 --> 0.421755).  Saving model ...
####### validation epoch=5 step=2500 #######
# train_loss	 0.0157638	 valid_loss	 0.0126887
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9933 
# Seg-AP	 0.9724 
# Seg-Dice	 0.9150 
# Seg-FBeta	 0.9596 
# Seg-MIoU	 0.4218 
#############################################


#S Seg-MIoU increase (0.421755 --> 0.428493).  Saving model ...
####### validation epoch=6 step=3000 #######
# train_loss	 0.0141925	 valid_loss	 0.0115244
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9940 
# Seg-AP	 0.9740 
# Seg-Dice	 0.9229 
# Seg-FBeta	 0.9633 
# Seg-MIoU	 0.4285 
#############################################


#S Seg-MIoU increase (0.428493 --> 0.434365).  Saving model ...
####### validation epoch=7 step=3500 #######
# train_loss	 0.0132207	 valid_loss	 0.0107629
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9945 
# Seg-AP	 0.9750 
# Seg-Dice	 0.9297 
# Seg-FBeta	 0.9663 
# Seg-MIoU	 0.4344 
#############################################


#S Seg-MIoU increase (0.434365 --> 0.436350).  Saving model ...
####### validation epoch=8 step=4000 #######
# train_loss	 0.0126165	 valid_loss	 0.0103216
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9947 
# Seg-AP	 0.9756 
# Seg-Dice	 0.9320 
# Seg-FBeta	 0.9674 
# Seg-MIoU	 0.4364 
#############################################


#S Seg-MIoU increase (0.436350 --> 0.438650).  Saving model ...
####### validation epoch=9 step=4500 #######
# train_loss	 0.0122465	 valid_loss	 0.0100496
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9949 
# Seg-AP	 0.9762 
# Seg-Dice	 0.9346 
# Seg-FBeta	 0.9685 
# Seg-MIoU	 0.4386 
#############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=10 step=5000 #######
# train_loss	 0.0120221	 valid_loss	 0.0098865
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9949 
# Seg-AP	 0.9764 
# Seg-Dice	 0.9339 
# Seg-FBeta	 0.9683 
# Seg-MIoU	 0.4380 
##############################################


#S EarlyStopping counter: 2 out of 5
####### validation epoch=11 step=5500 #######
# train_loss	 0.0118528	 valid_loss	 0.0097477
# current_lr	 0.000100	 init_lr	 0.001000
# Seg-ACC	 0.9949 
# Seg-AP	 0.9767 
# Seg-Dice	 0.9343 
# Seg-FBeta	 0.9686 
# Seg-MIoU	 0.4384 
##############################################


#S Seg-MIoU increase (0.438650 --> 0.440755).  Saving model ...
####### validation epoch=12 step=6000 #######
# train_loss	 0.0117023	 valid_loss	 0.0095902
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9951 
# Seg-AP	 0.9770 
# Seg-Dice	 0.9370 
# Seg-FBeta	 0.9697 
# Seg-MIoU	 0.4408 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=13 step=6500 #######
# train_loss	 0.0114832	 valid_loss	 0.0093551
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9951 
# Seg-AP	 0.9775 
# Seg-Dice	 0.9368 
# Seg-FBeta	 0.9698 
# Seg-MIoU	 0.4406 
##############################################


#S Seg-MIoU increase (0.440755 --> 0.443284).  Saving model ...
####### validation epoch=14 step=7000 #######
# train_loss	 0.0111983	 valid_loss	 0.0090366
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9954 
# Seg-AP	 0.9782 
# Seg-Dice	 0.9398 
# Seg-FBeta	 0.9711 
# Seg-MIoU	 0.4433 
##############################################


#S Seg-MIoU increase (0.443284 --> 0.443971).  Saving model ...
####### validation epoch=15 step=7500 #######
# train_loss	 0.0107716	 valid_loss	 0.0085881
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9954 
# Seg-AP	 0.9792 
# Seg-Dice	 0.9406 
# Seg-FBeta	 0.9717 
# Seg-MIoU	 0.4440 
##############################################


#S Seg-MIoU increase (0.443971 --> 0.448775).  Saving model ...
####### validation epoch=16 step=8000 #######
# train_loss	 0.0102502	 valid_loss	 0.0080554
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9959 
# Seg-AP	 0.9804 
# Seg-Dice	 0.9460 
# Seg-FBeta	 0.9741 
# Seg-MIoU	 0.4488 
##############################################


#S Seg-MIoU increase (0.448775 --> 0.451404).  Saving model ...
####### validation epoch=17 step=8500 #######
# train_loss	 0.0096813	 valid_loss	 0.0074674
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9961 
# Seg-AP	 0.9818 
# Seg-Dice	 0.9489 
# Seg-FBeta	 0.9755 
# Seg-MIoU	 0.4514 
##############################################


#S Seg-MIoU increase (0.451404 --> 0.454290).  Saving model ...
####### validation epoch=18 step=9000 #######
# train_loss	 0.0090552	 valid_loss	 0.0068975
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9963 
# Seg-AP	 0.9832 
# Seg-Dice	 0.9521 
# Seg-FBeta	 0.9771 
# Seg-MIoU	 0.4543 
##############################################


#S Seg-MIoU increase (0.454290 --> 0.457540).  Saving model ...
####### validation epoch=19 step=9500 #######
# train_loss	 0.0084569	 valid_loss	 0.0063378
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9966 
# Seg-AP	 0.9846 
# Seg-Dice	 0.9556 
# Seg-FBeta	 0.9788 
# Seg-MIoU	 0.4575 
##############################################


#S Seg-MIoU increase (0.457540 --> 0.461612).  Saving model ...
####### validation epoch=20 step=10000 #######
# train_loss	 0.0078861	 valid_loss	 0.0058254
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9970 
# Seg-AP	 0.9857 
# Seg-Dice	 0.9600 
# Seg-FBeta	 0.9808 
# Seg-MIoU	 0.4616 
###############################################


#S Seg-MIoU increase (0.461612 --> 0.463639).  Saving model ...
####### validation epoch=21 step=10500 #######
# train_loss	 0.0073863	 valid_loss	 0.0054106
# current_lr	 0.001000	 init_lr	 0.001000
# Seg-ACC	 0.9971 
# Seg-AP	 0.9867 
# Seg-Dice	 0.9622 
# Seg-FBeta	 0.9819 
# Seg-MIoU	 0.4636 
###############################################


#S Seg-MIoU increase (0.463639 --> 0.465640).  Saving model ...
####### validation epoch=22 step=11000 #######
# train_loss	 0.0069472	 valid_loss	 0.0050499
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9973 
# Seg-AP	 0.9876 
# Seg-Dice	 0.9644 
# Seg-FBeta	 0.9829 
# Seg-MIoU	 0.4656 
###############################################


#S Seg-MIoU increase (0.465640 --> 0.468125).  Saving model ...
####### validation epoch=23 step=11500 #######
# train_loss	 0.0066027	 valid_loss	 0.0047597
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9975 
# Seg-AP	 0.9883 
# Seg-Dice	 0.9670 
# Seg-FBeta	 0.9841 
# Seg-MIoU	 0.4681 
###############################################


#S Seg-MIoU increase (0.468125 --> 0.468796).  Saving model ...
####### validation epoch=24 step=12000 #######
# train_loss	 0.0063023	 valid_loss	 0.0045220
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9976 
# Seg-AP	 0.9887 
# Seg-Dice	 0.9678 
# Seg-FBeta	 0.9845 
# Seg-MIoU	 0.4688 
###############################################


#S Seg-MIoU increase (0.468796 --> 0.470121).  Saving model ...
####### validation epoch=25 step=12500 #######
# train_loss	 0.0060755	 valid_loss	 0.0043442
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9977 
# Seg-AP	 0.9890 
# Seg-Dice	 0.9692 
# Seg-FBeta	 0.9851 
# Seg-MIoU	 0.4701 
###############################################


#S Seg-MIoU increase (0.470121 --> 0.470944).  Saving model ...
####### validation epoch=26 step=13000 #######
# train_loss	 0.0058914	 valid_loss	 0.0042345
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9977 
# Seg-AP	 0.9894 
# Seg-Dice	 0.9700 
