nohup: ignoring input
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9947 
# Seg-AP	 0.9722 
# Seg-Dice	 0.9311 
# Seg-FBeta	 0.9667 
# Seg-MIoU	 0.4356 
##############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


Traceback (most recent call last):
  File "models/cascade_method/train_run.py", line 216, in <module>
    train_main()
  File "models/cascade_method/train_run.py", line 209, in train_main
    test_results.append([name]+list(values[0]))
IndexError: index 0 is out of bounds for axis 0 with size 0
# ------ training named MSFSegNet-31+51-32-tanh-01111-bs32-lr1.0e-03-BCE-SGD-S3 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.024614).  Saving model ...
####### validation epoch=1 step=125 #######
# train_loss	 0.3210050	 valid_loss	 0.1515124
# current_lr	 0.001000	 init_lr	 0.001000
# Seg-ACC	 0.3014 
# Seg-AP	 0.8482 
# Seg-Dice	 0.0938 
# Seg-FBeta	 0.2056 
# Seg-MIoU	 0.0246 
############################################


#S Seg-MIoU increase (0.024614 --> 0.127192).  Saving model ...
####### validation epoch=2 step=250 #######
# train_loss	 0.1146982	 valid_loss	 0.0850612
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.8943 
# Seg-AP	 0.9215 
# Seg-Dice	 0.4055 
# Seg-FBeta	 0.6291 
# Seg-MIoU	 0.1272 
############################################


#S Seg-MIoU increase (0.127192 --> 0.210451).  Saving model ...
####### validation epoch=3 step=375 #######
# train_loss	 0.0735904	 valid_loss	 0.0605364
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9505 
# Seg-AP	 0.9373 
# Seg-Dice	 0.5924 
# Seg-FBeta	 0.7814 
# Seg-MIoU	 0.2105 
############################################


#S Seg-MIoU increase (0.210451 --> 0.266678).  Saving model ...
####### validation epoch=4 step=500 #######
# train_loss	 0.0560909	 valid_loss	 0.0484129
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9686 
# Seg-AP	 0.9432 
# Seg-Dice	 0.6956 
# Seg-FBeta	 0.8471 
# Seg-MIoU	 0.2667 
############################################


#S Seg-MIoU increase (0.266678 --> 0.296192).  Saving model ...
####### validation epoch=5 step=625 #######
# train_loss	 0.0468432	 valid_loss	 0.0414560
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9753 
# Seg-AP	 0.9467 
# Seg-Dice	 0.7440 
# Seg-FBeta	 0.8746 
# Seg-MIoU	 0.2962 
############################################


#S Seg-MIoU increase (0.296192 --> 0.313867).  Saving model ...
####### validation epoch=6 step=750 #######
# train_loss	 0.0414482	 valid_loss	 0.0372929
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9787 
# Seg-AP	 0.9489 
# Seg-Dice	 0.7713 
# Seg-FBeta	 0.8891 
# Seg-MIoU	 0.3139 
############################################


#S Seg-MIoU increase (0.313867 --> 0.323275).  Saving model ...
####### validation epoch=7 step=875 #######
# train_loss	 0.0381556	 valid_loss	 0.0347466
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9804 
# Seg-AP	 0.9504 
# Seg-Dice	 0.7853 
# Seg-FBeta	 0.8964 
# Seg-MIoU	 0.3233 
############################################


#S Seg-MIoU increase (0.323275 --> 0.328166).  Saving model ...
####### validation epoch=8 step=1000 #######
# train_loss	 0.0361196	 valid_loss	 0.0332071
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9812 
# Seg-AP	 0.9515 
# Seg-Dice	 0.7925 
# Seg-FBeta	 0.9001 
# Seg-MIoU	 0.3282 
#############################################


#S Seg-MIoU increase (0.328166 --> 0.332358).  Saving model ...
####### validation epoch=9 step=1125 #######
# train_loss	 0.0348840	 valid_loss	 0.0322390
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9819 
# Seg-AP	 0.9520 
# Seg-Dice	 0.7986 
# Seg-FBeta	 0.9031 
# Seg-MIoU	 0.3324 
#############################################


#S Seg-MIoU increase (0.332358 --> 0.336862).  Saving model ...
####### validation epoch=10 step=1250 #######
# train_loss	 0.0341368	 valid_loss	 0.0316452
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9826 
# Seg-AP	 0.9521 
# Seg-Dice	 0.8050 
# Seg-FBeta	 0.9062 
# Seg-MIoU	 0.3369 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=11 step=1375 #######
# train_loss	 0.0336081	 valid_loss	 0.0312346
# current_lr	 0.000100	 init_lr	 0.001000
# Seg-ACC	 0.9823 
# Seg-AP	 0.9527 
# Seg-Dice	 0.8024 
# Seg-FBeta	 0.9051 
# Seg-MIoU	 0.3350 
##############################################


#S Seg-MIoU increase (0.336862 --> 0.336955).  Saving model ...
####### validation epoch=12 step=1500 #######
# train_loss	 0.0331256	 valid_loss	 0.0306982
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9826 
# Seg-AP	 0.9530 
# Seg-Dice	 0.8052 
# Seg-FBeta	 0.9065 
# Seg-MIoU	 0.3370 
##############################################


#S Seg-MIoU increase (0.336955 --> 0.340099).  Saving model ...
####### validation epoch=13 step=1625 #######
# train_loss	 0.0324637	 valid_loss	 0.0299089
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9831 
# Seg-AP	 0.9535 
# Seg-Dice	 0.8096 
# Seg-FBeta	 0.9087 
# Seg-MIoU	 0.3401 
##############################################


#S Seg-MIoU increase (0.340099 --> 0.344170).  Saving model ...
####### validation epoch=14 step=1750 #######
# train_loss	 0.0314976	 valid_loss	 0.0287752
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9838 
# Seg-AP	 0.9542 
# Seg-Dice	 0.8154 
# Seg-FBeta	 0.9116 
# Seg-MIoU	 0.3442 
##############################################


#S Seg-MIoU increase (0.344170 --> 0.349869).  Saving model ...
####### validation epoch=15 step=1875 #######
# train_loss	 0.0301942	 valid_loss	 0.0272980
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9846 
# Seg-AP	 0.9552 
# Seg-Dice	 0.8233 
# Seg-FBeta	 0.9155 
# Seg-MIoU	 0.3499 
##############################################


#S Seg-MIoU increase (0.349869 --> 0.356891).  Saving model ...
####### validation epoch=16 step=2000 #######
# train_loss	 0.0286054	 valid_loss	 0.0255628
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9856 
# Seg-AP	 0.9563 
# Seg-Dice	 0.8330 
# Seg-FBeta	 0.9202 
# Seg-MIoU	 0.3569 
##############################################


#S Seg-MIoU increase (0.356891 --> 0.363829).  Saving model ...
####### validation epoch=17 step=2125 #######
# train_loss	 0.0268417	 valid_loss	 0.0237416
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9866 
# Seg-AP	 0.9575 
# Seg-Dice	 0.8423 
# Seg-FBeta	 0.9248 
# Seg-MIoU	 0.3638 
##############################################


#S Seg-MIoU increase (0.363829 --> 0.372630).  Saving model ...
####### validation epoch=18 step=2250 #######
# train_loss	 0.0250048	 valid_loss	 0.0219011
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9877 
# Seg-AP	 0.9589 
# Seg-Dice	 0.8540 
# Seg-FBeta	 0.9303 
# Seg-MIoU	 0.3726 
##############################################


#S Seg-MIoU increase (0.372630 --> 0.380078).  Saving model ...
####### validation epoch=19 step=2375 #######
# train_loss	 0.0232515	 valid_loss	 0.0202109
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9887 
# Seg-AP	 0.9602 
# Seg-Dice	 0.8637 
# Seg-FBeta	 0.9350 
# Seg-MIoU	 0.3801 
##############################################


#S Seg-MIoU increase (0.380078 --> 0.388087).  Saving model ...
####### validation epoch=20 step=2500 #######
# train_loss	 0.0216405	 valid_loss	 0.0186889
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9896 
# Seg-AP	 0.9615 
# Seg-Dice	 0.8740 
# Seg-FBeta	 0.9399 
# Seg-MIoU	 0.3881 
##############################################


#S Seg-MIoU increase (0.388087 --> 0.395600).  Saving model ...
####### validation epoch=21 step=2625 #######
# train_loss	 0.0202364	 valid_loss	 0.0174096
# current_lr	 0.001000	 init_lr	 0.001000
# Seg-ACC	 0.9905 
# Seg-AP	 0.9628 
# Seg-Dice	 0.8834 
# Seg-FBeta	 0.9444 
# Seg-MIoU	 0.3956 
##############################################


#S Seg-MIoU increase (0.395600 --> 0.401414).  Saving model ...
####### validation epoch=22 step=2750 #######
# train_loss	 0.0190291	 valid_loss	 0.0163308
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9912 
# Seg-AP	 0.9641 
# Seg-Dice	 0.8906 
# Seg-FBeta	 0.9478 
# Seg-MIoU	 0.4014 
##############################################


#S Seg-MIoU increase (0.401414 --> 0.407556).  Saving model ...
####### validation epoch=23 step=2875 #######
# train_loss	 0.0180488	 valid_loss	 0.0154445
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9919 
# Seg-AP	 0.9651 
# Seg-Dice	 0.8981 
# Seg-FBeta	 0.9513 
# Seg-MIoU	 0.4076 
##############################################


#S Seg-MIoU increase (0.407556 --> 0.411440).  Saving model ...
####### validation epoch=24 step=3000 #######
# train_loss	 0.0172602	 valid_loss	 0.0147506
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9923 
# Seg-AP	 0.9659 
# Seg-Dice	 0.9028 
# Seg-FBeta	 0.9535 
# Seg-MIoU	 0.4114 
##############################################


#S Seg-MIoU increase (0.411440 --> 0.414635).  Saving model ...
####### validation epoch=25 step=3125 #######
# train_loss	 0.0166382	 valid_loss	 0.0142348
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9926 
# Seg-AP	 0.9667 
# Seg-Dice	 0.9066 
# Seg-FBeta	 0.9553 
# Seg-MIoU	 0.4146 
##############################################


#S Seg-MIoU increase (0.414635 --> 0.416758).  Saving model ...
####### validation epoch=26 step=3250 #######
# train_loss	 0.0161704	 valid_loss	 0.0138425
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9928 
# Seg-AP	 0.9672 
# Seg-Dice	 0.9092 
# Seg-FBeta	 0.9565 
# Seg-MIoU	 0.4168 
##############################################


#S Seg-MIoU increase (0.416758 --> 0.420796).  Saving model ...
####### validation epoch=27 step=3375 #######
# train_loss	 0.0158404	 valid_loss	 0.0135412
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9932 
# Seg-AP	 0.9676 
# Seg-Dice	 0.9140 
# Seg-FBeta	 0.9585 
# Seg-MIoU	 0.4208 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=28 step=3500 #######
# train_loss	 0.0155936	 valid_loss	 0.0133916
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9931 
# Seg-AP	 0.9680 
# Seg-Dice	 0.9129 
# Seg-FBeta	 0.9582 
# Seg-MIoU	 0.4199 
##############################################


#S Seg-MIoU increase (0.420796 --> 0.421719).  Saving model ...
####### validation epoch=29 step=3625 #######
# train_loss	 0.0154373	 valid_loss	 0.0132491
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9933 
# Seg-AP	 0.9681 
# Seg-Dice	 0.9150 
# Seg-FBeta	 0.9591 
# Seg-MIoU	 0.4217 
##############################################


#S Seg-MIoU increase (0.421719 --> 0.423170).  Saving model ...
####### validation epoch=30 step=3750 #######
# train_loss	 0.0153344	 valid_loss	 0.0131675
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9935 
# Seg-AP	 0.9683 
# Seg-Dice	 0.9168 
# Seg-FBeta	 0.9598 
# Seg-MIoU	 0.4232 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=31 step=3875 #######
# train_loss	 0.0152756	 valid_loss	 0.0131229
# current_lr	 0.000100	 init_lr	 0.001000
# Seg-ACC	 0.9933 
# Seg-AP	 0.9683 
# Seg-Dice	 0.9150 
# Seg-FBeta	 0.9592 
# Seg-MIoU	 0.4217 
##############################################


#S Seg-MIoU increase (0.423170 --> 0.423568).  Saving model ...
####### validation epoch=32 step=4000 #######
# train_loss	 0.0152016	 valid_loss	 0.0130354
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9935 
# Seg-AP	 0.9684 
# Seg-Dice	 0.9172 
# Seg-FBeta	 0.9601 
# Seg-MIoU	 0.4236 
##############################################


#S Seg-MIoU increase (0.423568 --> 0.423681).  Saving model ...
####### validation epoch=33 step=4125 #######
# train_loss	 0.0151051	 valid_loss	 0.0129344
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9935 
# Seg-AP	 0.9686 
# Seg-Dice	 0.9174 
# Seg-FBeta	 0.9602 
# Seg-MIoU	 0.4237 
##############################################


#S Seg-MIoU increase (0.423681 --> 0.424787).  Saving model ...
####### validation epoch=34 step=4250 #######
# train_loss	 0.0149568	 valid_loss	 0.0127705
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9936 
# Seg-AP	 0.9690 
# Seg-Dice	 0.9186 
# Seg-FBeta	 0.9608 
# Seg-MIoU	 0.4248 
##############################################


#S Seg-MIoU increase (0.424787 --> 0.425950).  Saving model ...
####### validation epoch=35 step=4375 #######
# train_loss	 0.0147542	 valid_loss	 0.0125334
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9937 
# Seg-AP	 0.9692 
# Seg-Dice	 0.9200 
# Seg-FBeta	 0.9614 
# Seg-MIoU	 0.4259 
##############################################


#S Seg-MIoU increase (0.425950 --> 0.428079).  Saving model ...
####### validation epoch=36 step=4500 #######
# train_loss	 0.0144817	 valid_loss	 0.0122352
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9940 
# Seg-AP	 0.9697 
# Seg-Dice	 0.9225 
# Seg-FBeta	 0.9626 
# Seg-MIoU	 0.4281 
##############################################


#S Seg-MIoU increase (0.428079 --> 0.429973).  Saving model ...
####### validation epoch=37 step=4625 #######
# train_loss	 0.0141579	 valid_loss	 0.0118942
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9941 
# Seg-AP	 0.9703 
# Seg-Dice	 0.9247 
# Seg-FBeta	 0.9636 
# Seg-MIoU	 0.4300 
##############################################


#S Seg-MIoU increase (0.429973 --> 0.433954).  Saving model ...
####### validation epoch=38 step=4750 #######
# train_loss	 0.0137825	 valid_loss	 0.0115006
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9945 
# Seg-AP	 0.9711 
# Seg-Dice	 0.9293 
# Seg-FBeta	 0.9656 
# Seg-MIoU	 0.4340 
##############################################


#S Seg-MIoU increase (0.433954 --> 0.434842).  Saving model ...
####### validation epoch=39 step=4875 #######
# train_loss	 0.0133723	 valid_loss	 0.0111144
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9946 
# Seg-AP	 0.9718 
# Seg-Dice	 0.9303 
# Seg-FBeta	 0.9662 
# Seg-MIoU	 0.4348 
##############################################


#S Seg-MIoU increase (0.434842 --> 0.436232).  Saving model ...
####### validation epoch=40 step=5000 #######
# train_loss	 0.0129643	 valid_loss	 0.0107349
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9947 
# Seg-AP	 0.9726 
# Seg-Dice	 0.9319 
# Seg-FBeta	 0.9670 
# Seg-MIoU	 0.4362 
##############################################




# ------ ending training ------ #


####### validation epoch=40 step=5000 #######
# train_loss	 0.0129643	 valid_loss	 0.0107349
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9947 
# Seg-AP	 0.9726 
# Seg-Dice	 0.9319 
# Seg-FBeta	 0.9670 
# Seg-MIoU	 0.4362 
##############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


Traceback (most recent call last):
  File "models/cascade_method/train_run.py", line 216, in <module>
    train_main()
  File "models/cascade_method/train_run.py", line 209, in train_main
    test_results.append([name]+list(values[0]))
IndexError: index 0 is out of bounds for axis 0 with size 0
# ------ training named MSFSegNet-31+51-32-tanh-01111-bs32-lr1.0e-03-BCE-SGD-S4 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.020922).  Saving model ...
####### validation epoch=1 step=125 #######
# train_loss	 0.3673052	 valid_loss	 0.1625454
# current_lr	 0.001000	 init_lr	 0.001000
# Seg-ACC	 0.1717 
# Seg-AP	 0.8183 
# Seg-Dice	 0.0803 
# Seg-FBeta	 0.1792 
# Seg-MIoU	 0.0209 
############################################


#S Seg-MIoU increase (0.020922 --> 0.118454).  Saving model ...
####### validation epoch=2 step=250 #######
# train_loss	 0.1223727	 valid_loss	 0.0882715
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.8839 
# Seg-AP	 0.9136 
# Seg-Dice	 0.3830 
# Seg-FBeta	 0.6070 
# Seg-MIoU	 0.1185 
############################################


#S Seg-MIoU increase (0.118454 --> 0.192513).  Saving model ...
####### validation epoch=3 step=375 #######
# train_loss	 0.0762418	 valid_loss	 0.0621230
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9426 
# Seg-AP	 0.9330 
# Seg-Dice	 0.5559 
# Seg-FBeta	 0.7552 
# Seg-MIoU	 0.1925 
############################################


#S Seg-MIoU increase (0.192513 --> 0.247019).  Saving model ...
####### validation epoch=4 step=500 #######
# train_loss	 0.0574115	 valid_loss	 0.0493421
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9632 
# Seg-AP	 0.9402 
# Seg-Dice	 0.6613 
# Seg-FBeta	 0.8262 
# Seg-MIoU	 0.2470 
############################################


#S Seg-MIoU increase (0.247019 --> 0.283203).  Saving model ...
####### validation epoch=5 step=625 #######
# train_loss	 0.0476549	 valid_loss	 0.0422535
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9725 
# Seg-AP	 0.9439 
# Seg-Dice	 0.7231 
# Seg-FBeta	 0.8626 
# Seg-MIoU	 0.2832 
############################################


#S Seg-MIoU increase (0.283203 --> 0.302824).  Saving model ...
####### validation epoch=6 step=750 #######
# train_loss	 0.0419849	 valid_loss	 0.0378899
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9766 
# Seg-AP	 0.9465 
# Seg-Dice	 0.7544 
# Seg-FBeta	 0.8798 
# Seg-MIoU	 0.3028 
############################################


#S Seg-MIoU increase (0.302824 --> 0.314618).  Saving model ...
####### validation epoch=7 step=875 #######
# train_loss	 0.0385452	 valid_loss	 0.0352135
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9789 
# Seg-AP	 0.9481 
# Seg-Dice	 0.7724 
# Seg-FBeta	 0.8894 
# Seg-MIoU	 0.3146 
############################################


#S Seg-MIoU increase (0.314618 --> 0.323752).  Saving model ...
####### validation epoch=8 step=1000 #######
# train_loss	 0.0364318	 valid_loss	 0.0336493
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9805 
# Seg-AP	 0.9489 
# Seg-Dice	 0.7860 
# Seg-FBeta	 0.8964 
# Seg-MIoU	 0.3238 
#############################################


#S Seg-MIoU increase (0.323752 --> 0.327215).  Saving model ...
####### validation epoch=9 step=1125 #######
# train_loss	 0.0351590	 valid_loss	 0.0326762
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9811 
# Seg-AP	 0.9495 
# Seg-Dice	 0.7911 
# Seg-FBeta	 0.8990 
# Seg-MIoU	 0.3272 
#############################################


#S Seg-MIoU increase (0.327215 --> 0.328780).  Saving model ...
####### validation epoch=10 step=1250 #######
# train_loss	 0.0343633	 valid_loss	 0.0320549
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9813 
# Seg-AP	 0.9500 
# Seg-Dice	 0.7934 
# Seg-FBeta	 0.9002 
# Seg-MIoU	 0.3288 
##############################################


#S Seg-MIoU increase (0.328780 --> 0.329691).  Saving model ...
####### validation epoch=11 step=1375 #######
# train_loss	 0.0338180	 valid_loss	 0.0315733
# current_lr	 0.000100	 init_lr	 0.001000
# Seg-ACC	 0.9815 
# Seg-AP	 0.9504 
# Seg-Dice	 0.7947 
# Seg-FBeta	 0.9010 
# Seg-MIoU	 0.3297 
##############################################


#S Seg-MIoU increase (0.329691 --> 0.333705).  Saving model ...
####### validation epoch=12 step=1500 #######
# train_loss	 0.0333050	 valid_loss	 0.0310128
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9821 
# Seg-AP	 0.9506 
# Seg-Dice	 0.8005 
# Seg-FBeta	 0.9039 
# Seg-MIoU	 0.3337 
##############################################


#S Seg-MIoU increase (0.333705 --> 0.336351).  Saving model ...
####### validation epoch=13 step=1625 #######
# train_loss	 0.0326077	 valid_loss	 0.0301938
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9826 
# Seg-AP	 0.9512 
# Seg-Dice	 0.8043 
# Seg-FBeta	 0.9058 
# Seg-MIoU	 0.3364 
##############################################


#S Seg-MIoU increase (0.336351 --> 0.342342).  Saving model ...
####### validation epoch=14 step=1750 #######
# train_loss	 0.0316440	 valid_loss	 0.0290217
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9835 
# Seg-AP	 0.9519 
# Seg-Dice	 0.8128 
# Seg-FBeta	 0.9100 
# Seg-MIoU	 0.3423 
##############################################


#S Seg-MIoU increase (0.342342 --> 0.349032).  Saving model ...
####### validation epoch=15 step=1875 #######
# train_loss	 0.0302777	 valid_loss	 0.0275031
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9845 
# Seg-AP	 0.9531 
# Seg-Dice	 0.8222 
# Seg-FBeta	 0.9147 
# Seg-MIoU	 0.3490 
##############################################


#S Seg-MIoU increase (0.349032 --> 0.356055).  Saving model ...
####### validation epoch=16 step=2000 #######
# train_loss	 0.0286321	 valid_loss	 0.0257261
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9855 
# Seg-AP	 0.9545 
# Seg-Dice	 0.8318 
# Seg-FBeta	 0.9195 
# Seg-MIoU	 0.3561 
##############################################


#S Seg-MIoU increase (0.356055 --> 0.364557).  Saving model ...
####### validation epoch=17 step=2125 #######
# train_loss	 0.0267934	 valid_loss	 0.0238386
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9867 
# Seg-AP	 0.9561 
# Seg-Dice	 0.8433 
# Seg-FBeta	 0.9251 
# Seg-MIoU	 0.3646 
##############################################


#S Seg-MIoU increase (0.364557 --> 0.373390).  Saving model ...
####### validation epoch=18 step=2250 #######
# train_loss	 0.0249049	 valid_loss	 0.0219470
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9878 
# Seg-AP	 0.9577 
# Seg-Dice	 0.8550 
# Seg-FBeta	 0.9308 
# Seg-MIoU	 0.3734 
##############################################


#S Seg-MIoU increase (0.373390 --> 0.380860).  Saving model ...
####### validation epoch=19 step=2375 #######
# train_loss	 0.0230916	 valid_loss	 0.0202003
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9888 
# Seg-AP	 0.9595 
# Seg-Dice	 0.8647 
# Seg-FBeta	 0.9355 
# Seg-MIoU	 0.3809 
##############################################


#S Seg-MIoU increase (0.380860 --> 0.390809).  Saving model ...
####### validation epoch=20 step=2500 #######
# train_loss	 0.0214333	 valid_loss	 0.0186269
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9900 
# Seg-AP	 0.9611 
# Seg-Dice	 0.8774 
# Seg-FBeta	 0.9415 
# Seg-MIoU	 0.3908 
##############################################


#S Seg-MIoU increase (0.390809 --> 0.398093).  Saving model ...
####### validation epoch=21 step=2625 #######
# train_loss	 0.0199845	 valid_loss	 0.0172890
# current_lr	 0.001000	 init_lr	 0.001000
# Seg-ACC	 0.9908 
# Seg-AP	 0.9627 
# Seg-Dice	 0.8865 
# Seg-FBeta	 0.9458 
# Seg-MIoU	 0.3981 
##############################################


#S Seg-MIoU increase (0.398093 --> 0.403826).  Saving model ...
####### validation epoch=22 step=2750 #######
# train_loss	 0.0187414	 valid_loss	 0.0161729
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9914 
# Seg-AP	 0.9641 
# Seg-Dice	 0.8936 
# Seg-FBeta	 0.9492 
# Seg-MIoU	 0.4038 
##############################################


#S Seg-MIoU increase (0.403826 --> 0.409516).  Saving model ...
####### validation epoch=23 step=2875 #######
# train_loss	 0.0177366	 valid_loss	 0.0152675
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9921 
# Seg-AP	 0.9652 
# Seg-Dice	 0.9005 
# Seg-FBeta	 0.9524 
# Seg-MIoU	 0.4095 
##############################################


#S Seg-MIoU increase (0.409516 --> 0.414536).  Saving model ...
####### validation epoch=24 step=3000 #######
# train_loss	 0.0169199	 valid_loss	 0.0145443
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9926 
# Seg-AP	 0.9662 
# Seg-Dice	 0.9065 
# Seg-FBeta	 0.9552 
# Seg-MIoU	 0.4145 
##############################################


#S Seg-MIoU increase (0.414536 --> 0.416819).  Saving model ...
####### validation epoch=25 step=3125 #######
# train_loss	 0.0162869	 valid_loss	 0.0140147
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9928 
# Seg-AP	 0.9670 
# Seg-Dice	 0.9092 
# Seg-FBeta	 0.9565 
# Seg-MIoU	 0.4168 
##############################################


#S Seg-MIoU increase (0.416819 --> 0.418984).  Saving model ...
####### validation epoch=26 step=3250 #######
# train_loss	 0.0158010	 valid_loss	 0.0136122
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9930 
# Seg-AP	 0.9676 
# Seg-Dice	 0.9118 
# Seg-FBeta	 0.9577 
# Seg-MIoU	 0.4190 
##############################################


#S Seg-MIoU increase (0.418984 --> 0.420530).  Saving model ...
####### validation epoch=27 step=3375 #######
# train_loss	 0.0154665	 valid_loss	 0.0133377
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9932 
# Seg-AP	 0.9680 
# Seg-Dice	 0.9136 
# Seg-FBeta	 0.9586 
# Seg-MIoU	 0.4205 
##############################################


#S Seg-MIoU increase (0.420530 --> 0.421817).  Saving model ...
####### validation epoch=28 step=3500 #######
# train_loss	 0.0152203	 valid_loss	 0.0131506
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9933 
# Seg-AP	 0.9683 
# Seg-Dice	 0.9152 
# Seg-FBeta	 0.9593 
# Seg-MIoU	 0.4218 
##############################################


#S Seg-MIoU increase (0.421817 --> 0.422836).  Saving model ...
####### validation epoch=29 step=3625 #######
# train_loss	 0.0150665	 valid_loss	 0.0130257
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9934 
# Seg-AP	 0.9685 
# Seg-Dice	 0.9164 
# Seg-FBeta	 0.9598 
# Seg-MIoU	 0.4228 
##############################################


#S Seg-MIoU increase (0.422836 --> 0.423482).  Saving model ...
####### validation epoch=30 step=3750 #######
# train_loss	 0.0149745	 valid_loss	 0.0129477
# current_lr	 0.000122	 init_lr	 0.001000
