nohup: ignoring input
# Seg-AP	 0.8249 
# Seg-Dice	 0.0740 
# Seg-FBeta	 0.1665 
# Seg-MIoU	 0.0192 
#############################################


#S Seg-MIoU increase (0.019215 --> 0.019906).  Saving model ...
####### validation epoch=6 step=1500 #######
# train_loss	 0.1803576	 valid_loss	 0.1704118
# current_lr	 0.000055	 init_lr	 0.000100
# Seg-ACC	 0.1269 
# Seg-AP	 0.8431 
# Seg-Dice	 0.0766 
# Seg-FBeta	 0.1717 
# Seg-MIoU	 0.0199 
#############################################


#S Seg-MIoU increase (0.019906 --> 0.020768).  Saving model ...
####### validation epoch=7 step=1750 #######
# train_loss	 0.1665053	 valid_loss	 0.1588892
# current_lr	 0.000041	 init_lr	 0.000100
# Seg-ACC	 0.1647 
# Seg-AP	 0.8549 
# Seg-Dice	 0.0797 
# Seg-FBeta	 0.1780 
# Seg-MIoU	 0.0208 
#############################################


#S Seg-MIoU increase (0.020768 --> 0.023080).  Saving model ...
####### validation epoch=8 step=2000 #######
# train_loss	 0.1577721	 valid_loss	 0.1524109
# current_lr	 0.000029	 init_lr	 0.000100
# Seg-ACC	 0.2522 
# Seg-AP	 0.8626 
# Seg-Dice	 0.0882 
# Seg-FBeta	 0.1948 
# Seg-MIoU	 0.0231 
#############################################


#S Seg-MIoU increase (0.023080 --> 0.030553).  Saving model ...
####### validation epoch=9 step=2250 #######
# train_loss	 0.1523392	 valid_loss	 0.1479900
# current_lr	 0.000019	 init_lr	 0.000100
# Seg-ACC	 0.4441 
# Seg-AP	 0.8672 
# Seg-Dice	 0.1152 
# Seg-FBeta	 0.2454 
# Seg-MIoU	 0.0306 
#############################################


#S Seg-MIoU increase (0.030553 --> 0.031091).  Saving model ...
####### validation epoch=10 step=2500 #######
# train_loss	 0.1490032	 valid_loss	 0.1457394
# current_lr	 0.000012	 init_lr	 0.000100
# Seg-ACC	 0.4544 
# Seg-AP	 0.8705 
# Seg-Dice	 0.1171 
# Seg-FBeta	 0.2489 
# Seg-MIoU	 0.0311 
##############################################


#S Seg-MIoU increase (0.031091 --> 0.037773).  Saving model ...
####### validation epoch=11 step=2750 #######
# train_loss	 0.1466781	 valid_loss	 0.1434998
# current_lr	 0.000010	 init_lr	 0.000100
# Seg-ACC	 0.5572 
# Seg-AP	 0.8726 
# Seg-Dice	 0.1405 
# Seg-FBeta	 0.2899 
# Seg-MIoU	 0.0378 
##############################################


#S Seg-MIoU increase (0.037773 --> 0.039948).  Saving model ...
####### validation epoch=12 step=3000 #######
# train_loss	 0.1444567	 valid_loss	 0.1412444
# current_lr	 0.000012	 init_lr	 0.000100
# Seg-ACC	 0.5833 
# Seg-AP	 0.8753 
# Seg-Dice	 0.1480 
# Seg-FBeta	 0.3026 
# Seg-MIoU	 0.0399 
##############################################


#S Seg-MIoU increase (0.039948 --> 0.043687).  Saving model ...
####### validation epoch=13 step=3250 #######
# train_loss	 0.1414613	 valid_loss	 0.1374393
# current_lr	 0.000019	 init_lr	 0.000100
# Seg-ACC	 0.6220 
# Seg-AP	 0.8797 
# Seg-Dice	 0.1607 
# Seg-FBeta	 0.3236 
# Seg-MIoU	 0.0437 
##############################################


#S Seg-MIoU increase (0.043687 --> 0.047637).  Saving model ...
####### validation epoch=14 step=3500 #######
# train_loss	 0.1371440	 valid_loss	 0.1321697
# current_lr	 0.000029	 init_lr	 0.000100
# Seg-ACC	 0.6563 
# Seg-AP	 0.8851 
# Seg-Dice	 0.1739 
# Seg-FBeta	 0.3447 
# Seg-MIoU	 0.0476 
##############################################


#S Seg-MIoU increase (0.047637 --> 0.052611).  Saving model ...
####### validation epoch=15 step=3750 #######
# train_loss	 0.1311940	 valid_loss	 0.1254709
# current_lr	 0.000041	 init_lr	 0.000100
# Seg-ACC	 0.6923 
# Seg-AP	 0.8927 
# Seg-Dice	 0.1904 
# Seg-FBeta	 0.3700 
# Seg-MIoU	 0.0526 
##############################################


#S Seg-MIoU increase (0.052611 --> 0.059773).  Saving model ...
####### validation epoch=16 step=4000 #######
# train_loss	 0.1237694	 valid_loss	 0.1176322
# current_lr	 0.000055	 init_lr	 0.000100
# Seg-ACC	 0.7335 
# Seg-AP	 0.9014 
# Seg-Dice	 0.2135 
# Seg-FBeta	 0.4040 
# Seg-MIoU	 0.0598 
##############################################


#S Seg-MIoU increase (0.059773 --> 0.069111).  Saving model ...
####### validation epoch=17 step=4250 #######
# train_loss	 0.1153499	 valid_loss	 0.1086173
# current_lr	 0.000069	 init_lr	 0.000100
# Seg-ACC	 0.7745 
# Seg-AP	 0.9096 
# Seg-Dice	 0.2428 
# Seg-FBeta	 0.4446 
# Seg-MIoU	 0.0691 
##############################################


#S Seg-MIoU increase (0.069111 --> 0.082364).  Saving model ...
####### validation epoch=18 step=4500 #######
# train_loss	 0.1065550	 valid_loss	 0.0999341
# current_lr	 0.000081	 init_lr	 0.000100
# Seg-ACC	 0.8166 
# Seg-AP	 0.9176 
# Seg-Dice	 0.2828 
# Seg-FBeta	 0.4959 
# Seg-MIoU	 0.0824 
##############################################


#S Seg-MIoU increase (0.082364 --> 0.099361).  Saving model ...
####### validation epoch=19 step=4750 #######
# train_loss	 0.0979935	 valid_loss	 0.0913705
# current_lr	 0.000091	 init_lr	 0.000100
# Seg-ACC	 0.8542 
# Seg-AP	 0.9244 
# Seg-Dice	 0.3315 
# Seg-FBeta	 0.5528 
# Seg-MIoU	 0.0994 
##############################################


#S Seg-MIoU increase (0.099361 --> 0.119452).  Saving model ...
####### validation epoch=20 step=5000 #######
# train_loss	 0.0900875	 valid_loss	 0.0838559
# current_lr	 0.000098	 init_lr	 0.000100
# Seg-ACC	 0.8849 
# Seg-AP	 0.9294 
# Seg-Dice	 0.3855 
# Seg-FBeta	 0.6097 
# Seg-MIoU	 0.1195 
##############################################


#S Seg-MIoU increase (0.119452 --> 0.139637).  Saving model ...
####### validation epoch=21 step=5250 #######
# train_loss	 0.0831049	 valid_loss	 0.0773413
# current_lr	 0.000100	 init_lr	 0.000100
# Seg-ACC	 0.9068 
# Seg-AP	 0.9336 
# Seg-Dice	 0.4365 
# Seg-FBeta	 0.6582 
# Seg-MIoU	 0.1396 
##############################################


#S Seg-MIoU increase (0.139637 --> 0.160746).  Saving model ...
####### validation epoch=22 step=5500 #######
# train_loss	 0.0770935	 valid_loss	 0.0720092
# current_lr	 0.000098	 init_lr	 0.000100
# Seg-ACC	 0.9238 
# Seg-AP	 0.9367 
# Seg-Dice	 0.4864 
# Seg-FBeta	 0.7015 
# Seg-MIoU	 0.1607 
##############################################


#S Seg-MIoU increase (0.160746 --> 0.176320).  Saving model ...
####### validation epoch=23 step=5750 #######
# train_loss	 0.0721462	 valid_loss	 0.0674903
# current_lr	 0.000091	 init_lr	 0.000100
# Seg-ACC	 0.9338 
# Seg-AP	 0.9393 
# Seg-Dice	 0.5213 
# Seg-FBeta	 0.7296 
# Seg-MIoU	 0.1763 
##############################################


#S Seg-MIoU increase (0.176320 --> 0.187812).  Saving model ...
####### validation epoch=24 step=6000 #######
# train_loss	 0.0681793	 valid_loss	 0.0638747
# current_lr	 0.000081	 init_lr	 0.000100
# Seg-ACC	 0.9400 
# Seg-AP	 0.9408 
# Seg-Dice	 0.5460 
# Seg-FBeta	 0.7485 
# Seg-MIoU	 0.1878 
##############################################


#S Seg-MIoU increase (0.187812 --> 0.203380).  Saving model ...
####### validation epoch=25 step=6250 #######
# train_loss	 0.0650863	 valid_loss	 0.0612362
# current_lr	 0.000069	 init_lr	 0.000100
# Seg-ACC	 0.9474 
# Seg-AP	 0.9424 
# Seg-Dice	 0.5781 
# Seg-FBeta	 0.7719 
# Seg-MIoU	 0.2034 
##############################################


#S Seg-MIoU increase (0.203380 --> 0.213980).  Saving model ...
####### validation epoch=26 step=6500 #######
# train_loss	 0.0627304	 valid_loss	 0.0592154
# current_lr	 0.000055	 init_lr	 0.000100
# Seg-ACC	 0.9518 
# Seg-AP	 0.9433 
# Seg-Dice	 0.5993 
# Seg-FBeta	 0.7866 
# Seg-MIoU	 0.2140 
##############################################


#S Seg-MIoU increase (0.213980 --> 0.220439).  Saving model ...
####### validation epoch=27 step=6750 #######
# train_loss	 0.0610346	 valid_loss	 0.0578100
# current_lr	 0.000041	 init_lr	 0.000100
# Seg-ACC	 0.9543 
# Seg-AP	 0.9442 
# Seg-Dice	 0.6118 
# Seg-FBeta	 0.7951 
# Seg-MIoU	 0.2204 
##############################################


#S Seg-MIoU increase (0.220439 --> 0.220905).  Saving model ...
####### validation epoch=28 step=7000 #######
# train_loss	 0.0598677	 valid_loss	 0.0567982
# current_lr	 0.000029	 init_lr	 0.000100
# Seg-ACC	 0.9545 
# Seg-AP	 0.9445 
# Seg-Dice	 0.6127 
# Seg-FBeta	 0.7958 
# Seg-MIoU	 0.2209 
##############################################


#S Seg-MIoU increase (0.220905 --> 0.225983).  Saving model ...
####### validation epoch=29 step=7250 #######
# train_loss	 0.0591116	 valid_loss	 0.0562032
# current_lr	 0.000019	 init_lr	 0.000100
# Seg-ACC	 0.9563 
# Seg-AP	 0.9447 
# Seg-Dice	 0.6224 
# Seg-FBeta	 0.8022 
# Seg-MIoU	 0.2260 
##############################################


#S Seg-MIoU increase (0.225983 --> 0.226643).  Saving model ...
####### validation epoch=30 step=7500 #######
# train_loss	 0.0586016	 valid_loss	 0.0558905
# current_lr	 0.000012	 init_lr	 0.000100
# Seg-ACC	 0.9566 
# Seg-AP	 0.9450 
# Seg-Dice	 0.6237 
# Seg-FBeta	 0.8030 
# Seg-MIoU	 0.2266 
##############################################


#S Seg-MIoU increase (0.226643 --> 0.227560).  Saving model ...
####### validation epoch=31 step=7750 #######
# train_loss	 0.0582324	 valid_loss	 0.0555381
# current_lr	 0.000010	 init_lr	 0.000100
# Seg-ACC	 0.9569 
# Seg-AP	 0.9451 
# Seg-Dice	 0.6254 
# Seg-FBeta	 0.8042 
# Seg-MIoU	 0.2276 
##############################################


#S Seg-MIoU increase (0.227560 --> 0.228959).  Saving model ...
####### validation epoch=32 step=8000 #######
# train_loss	 0.0579174	 valid_loss	 0.0552148
# current_lr	 0.000012	 init_lr	 0.000100
# Seg-ACC	 0.9574 
# Seg-AP	 0.9453 
# Seg-Dice	 0.6280 
# Seg-FBeta	 0.8059 
# Seg-MIoU	 0.2290 
##############################################


#S Seg-MIoU increase (0.228959 --> 0.233160).  Saving model ...
####### validation epoch=33 step=8250 #######
# train_loss	 0.0574199	 valid_loss	 0.0546005
# current_lr	 0.000019	 init_lr	 0.000100
# Seg-ACC	 0.9588 
# Seg-AP	 0.9455 
# Seg-Dice	 0.6359 
# Seg-FBeta	 0.8110 
# Seg-MIoU	 0.2332 
##############################################


#S Seg-MIoU increase (0.233160 --> 0.238024).  Saving model ...
####### validation epoch=34 step=8500 #######
# train_loss	 0.0567648	 valid_loss	 0.0537862
# current_lr	 0.000029	 init_lr	 0.000100
# Seg-ACC	 0.9604 
# Seg-AP	 0.9459 
# Seg-Dice	 0.6449 
# Seg-FBeta	 0.8168 
# Seg-MIoU	 0.2380 
##############################################


#S Seg-MIoU increase (0.238024 --> 0.242627).  Saving model ...
####### validation epoch=35 step=8750 #######
# train_loss	 0.0557476	 valid_loss	 0.0526069
# current_lr	 0.000041	 init_lr	 0.000100
# Seg-ACC	 0.9618 
# Seg-AP	 0.9466 
# Seg-Dice	 0.6533 
# Seg-FBeta	 0.8221 
# Seg-MIoU	 0.2426 
##############################################


#S Seg-MIoU increase (0.242627 --> 0.250825).  Saving model ...
####### validation epoch=36 step=9000 #######
# train_loss	 0.0544089	 valid_loss	 0.0510821
# current_lr	 0.000055	 init_lr	 0.000100
# Seg-ACC	 0.9642 
# Seg-AP	 0.9471 
# Seg-Dice	 0.6680 
# Seg-FBeta	 0.8312 
# Seg-MIoU	 0.2508 
##############################################


#S Seg-MIoU increase (0.250825 --> 0.259442).  Saving model ...
####### validation epoch=37 step=9250 #######
# train_loss	 0.0528177	 valid_loss	 0.0494209
# current_lr	 0.000069	 init_lr	 0.000100
# Seg-ACC	 0.9666 
# Seg-AP	 0.9479 
# Seg-Dice	 0.6831 
# Seg-FBeta	 0.8404 
# Seg-MIoU	 0.2594 
##############################################


#S Seg-MIoU increase (0.259442 --> 0.268229).  Saving model ...
####### validation epoch=38 step=9500 #######
# train_loss	 0.0509963	 valid_loss	 0.0475000
# current_lr	 0.000081	 init_lr	 0.000100
# Seg-ACC	 0.9689 
# Seg-AP	 0.9487 
# Seg-Dice	 0.6982 
# Seg-FBeta	 0.8493 
# Seg-MIoU	 0.2682 
##############################################


#S Seg-MIoU increase (0.268229 --> 0.275103).  Saving model ...
####### validation epoch=39 step=9750 #######
# train_loss	 0.0490427	 valid_loss	 0.0455671
# current_lr	 0.000091	 init_lr	 0.000100
# Seg-ACC	 0.9706 
# Seg-AP	 0.9498 
# Seg-Dice	 0.7097 
# Seg-FBeta	 0.8560 
# Seg-MIoU	 0.2751 
##############################################


#S Seg-MIoU increase (0.275103 --> 0.284524).  Saving model ...
####### validation epoch=40 step=10000 #######
# train_loss	 0.0470924	 valid_loss	 0.0435930
# current_lr	 0.000098	 init_lr	 0.000100
# Seg-ACC	 0.9728 
# Seg-AP	 0.9504 
# Seg-Dice	 0.7252 
# Seg-FBeta	 0.8648 
# Seg-MIoU	 0.2845 
###############################################




# ------ ending training ------ #


####### validation epoch=40 step=10000 #######
# train_loss	 0.0470924	 valid_loss	 0.0435930
# current_lr	 0.000098	 init_lr	 0.000100
# Seg-ACC	 0.9728 
# Seg-AP	 0.9504 
# Seg-Dice	 0.7252 
# Seg-FBeta	 0.8648 
# Seg-MIoU	 0.2845 
###############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-bp-AGC=9+15-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-yz-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-sh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-jsh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# ------ training named MSFSegNet-31+51-16-tanh-01111-bs16-lr1.0e-04-BCE-SGD-S3 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.018114).  Saving model ...
####### validation epoch=1 step=250 #######
# train_loss	 0.4429611	 valid_loss	 0.3572766
# current_lr	 0.000100	 init_lr	 0.000100
# Seg-ACC	 0.0366 
# Seg-AP	 0.3563 
# Seg-Dice	 0.0699 
# Seg-FBeta	 0.1582 
# Seg-MIoU	 0.0181 
############################################


#S Seg-MIoU increase (0.018114 --> 0.018256).  Saving model ...
####### validation epoch=2 step=500 #######
# train_loss	 0.3096865	 valid_loss	 0.2670896
# current_lr	 0.000098	 init_lr	 0.000100
# Seg-ACC	 0.0444 
# Seg-AP	 0.6018 
# Seg-Dice	 0.0704 
# Seg-FBeta	 0.1593 
# Seg-MIoU	 0.0183 
############################################


#S Seg-MIoU increase (0.018256 --> 0.018779).  Saving model ...
####### validation epoch=3 step=750 #######
# train_loss	 0.2415560	 valid_loss	 0.2156597
# current_lr	 0.000091	 init_lr	 0.000100
# Seg-ACC	 0.0721 
# Seg-AP	 0.6979 
# Seg-Dice	 0.0724 
# Seg-FBeta	 0.1632 
# Seg-MIoU	 0.0188 
############################################


#S Seg-MIoU increase (0.018779 --> 0.019750).  Saving model ...
####### validation epoch=4 step=1000 #######
# train_loss	 0.2008745	 valid_loss	 0.1842010
# current_lr	 0.000081	 init_lr	 0.000100
# Seg-ACC	 0.1195 
# Seg-AP	 0.7585 
# Seg-Dice	 0.0760 
# Seg-FBeta	 0.1705 
# Seg-MIoU	 0.0197 
#############################################


#S Seg-MIoU increase (0.019750 --> 0.020719).  Saving model ...
####### validation epoch=5 step=1250 #######
# train_loss	 0.1751732	 valid_loss	 0.1633899
# current_lr	 0.000069	 init_lr	 0.000100
# Seg-ACC	 0.1625 
# Seg-AP	 0.7966 
# Seg-Dice	 0.0796 
# Seg-FBeta	 0.1777 
# Seg-MIoU	 0.0207 
#############################################


#S Seg-MIoU increase (0.020719 --> 0.024411).  Saving model ...
####### validation epoch=6 step=1500 #######
# train_loss	 0.1585109	 valid_loss	 0.1502187
# current_lr	 0.000055	 init_lr	 0.000100
# Seg-ACC	 0.2949 
# Seg-AP	 0.8217 
# Seg-Dice	 0.0931 
# Seg-FBeta	 0.2041 
# Seg-MIoU	 0.0244 
#############################################


#S Seg-MIoU increase (0.024411 --> 0.038449).  Saving model ...
####### validation epoch=7 step=1750 #######
# train_loss	 0.1476479	 valid_loss	 0.1414834
# current_lr	 0.000041	 init_lr	 0.000100
# Seg-ACC	 0.5657 
# Seg-AP	 0.8366 
# Seg-Dice	 0.1428 
# Seg-FBeta	 0.2939 
# Seg-MIoU	 0.0384 
#############################################


#S Seg-MIoU increase (0.038449 --> 0.046376).  Saving model ...
####### validation epoch=8 step=2000 #######
# train_loss	 0.1406667	 valid_loss	 0.1360744
# current_lr	 0.000029	 init_lr	 0.000100
# Seg-ACC	 0.6461 
# Seg-AP	 0.8457 
# Seg-Dice	 0.1697 
# Seg-FBeta	 0.3381 
# Seg-MIoU	 0.0464 
#############################################


#S Seg-MIoU increase (0.046376 --> 0.049241).  Saving model ...
####### validation epoch=9 step=2250 #######
# train_loss	 0.1363413	 valid_loss	 0.1327117
# current_lr	 0.000019	 init_lr	 0.000100
# Seg-ACC	 0.6688 
# Seg-AP	 0.8507 
# Seg-Dice	 0.1793 
# Seg-FBeta	 0.3531 
# Seg-MIoU	 0.0492 
#############################################


#S Seg-MIoU increase (0.049241 --> 0.051091).  Saving model ...
####### validation epoch=10 step=2500 #######
# train_loss	 0.1336466	 valid_loss	 0.1309625
# current_lr	 0.000012	 init_lr	 0.000100
# Seg-ACC	 0.6822 
# Seg-AP	 0.8542 
# Seg-Dice	 0.1854 
# Seg-FBeta	 0.3625 
# Seg-MIoU	 0.0511 
##############################################


#S Seg-MIoU increase (0.051091 --> 0.052930).  Saving model ...
####### validation epoch=11 step=2750 #######
# train_loss	 0.1317451	 valid_loss	 0.1288192
# current_lr	 0.000010	 init_lr	 0.000100
# Seg-ACC	 0.6944 
# Seg-AP	 0.8566 
# Seg-Dice	 0.1914 
# Seg-FBeta	 0.3716 
# Seg-MIoU	 0.0529 
##############################################


#S Seg-MIoU increase (0.052930 --> 0.054857).  Saving model ...
####### validation epoch=12 step=3000 #######
# train_loss	 0.1299556	 valid_loss	 0.1270424
# current_lr	 0.000012	 init_lr	 0.000100
# Seg-ACC	 0.7064 
# Seg-AP	 0.8602 
# Seg-Dice	 0.1977 
# Seg-FBeta	 0.3810 
# Seg-MIoU	 0.0549 
##############################################


#S Seg-MIoU increase (0.054857 --> 0.057884).  Saving model ...
####### validation epoch=13 step=3250 #######
# train_loss	 0.1274933	 valid_loss	 0.1241479
# current_lr	 0.000019	 init_lr	 0.000100
# Seg-ACC	 0.7237 
# Seg-AP	 0.8643 
# Seg-Dice	 0.2075 
# Seg-FBeta	 0.3954 
# Seg-MIoU	 0.0579 
##############################################


#S Seg-MIoU increase (0.057884 --> 0.061918).  Saving model ...
####### validation epoch=14 step=3500 #######
# train_loss	 0.1239292	 valid_loss	 0.1198648
# current_lr	 0.000029	 init_lr	 0.000100
# Seg-ACC	 0.7441 
# Seg-AP	 0.8705 
# Seg-Dice	 0.2204 
# Seg-FBeta	 0.4138 
# Seg-MIoU	 0.0619 
##############################################


#S Seg-MIoU increase (0.061918 --> 0.068366).  Saving model ...
####### validation epoch=15 step=3750 #######
# train_loss	 0.1190089	 valid_loss	 0.1142623
# current_lr	 0.000041	 init_lr	 0.000100
# Seg-ACC	 0.7717 
# Seg-AP	 0.8782 
# Seg-Dice	 0.2405 
# Seg-FBeta	 0.4416 
# Seg-MIoU	 0.0684 
##############################################


#S Seg-MIoU increase (0.068366 --> 0.080037).  Saving model ...
####### validation epoch=16 step=4000 #######
# train_loss	 0.1128240	 valid_loss	 0.1075039
# current_lr	 0.000055	 init_lr	 0.000100
# Seg-ACC	 0.8103 
# Seg-AP	 0.8872 
# Seg-Dice	 0.2759 
# Seg-FBeta	 0.4875 
# Seg-MIoU	 0.0800 
##############################################


#S Seg-MIoU increase (0.080037 --> 0.094253).  Saving model ...
####### validation epoch=17 step=4250 #######
# train_loss	 0.1057818	 valid_loss	 0.1000964
# current_lr	 0.000069	 init_lr	 0.000100
# Seg-ACC	 0.8444 
# Seg-AP	 0.8970 
# Seg-Dice	 0.3172 
# Seg-FBeta	 0.5367 
# Seg-MIoU	 0.0943 
##############################################


#S Seg-MIoU increase (0.094253 --> 0.116121).  Saving model ...
####### validation epoch=18 step=4500 #######
# train_loss	 0.0982701	 valid_loss	 0.0925987
# current_lr	 0.000081	 init_lr	 0.000100
# Seg-ACC	 0.8806 
# Seg-AP	 0.9060 
# Seg-Dice	 0.3769 
# Seg-FBeta	 0.6011 
# Seg-MIoU	 0.1161 
##############################################


#S Seg-MIoU increase (0.116121 --> 0.136921).  Saving model ...
####### validation epoch=19 step=4750 #######
# train_loss	 0.0908546	 valid_loss	 0.0852878
# current_lr	 0.000091	 init_lr	 0.000100
# Seg-ACC	 0.9042 
# Seg-AP	 0.9143 
# Seg-Dice	 0.4299 
# Seg-FBeta	 0.6523 
# Seg-MIoU	 0.1369 
##############################################


#S Seg-MIoU increase (0.136921 --> 0.159081).  Saving model ...
####### validation epoch=20 step=5000 #######
# train_loss	 0.0838738	 valid_loss	 0.0786060
# current_lr	 0.000098	 init_lr	 0.000100
# Seg-ACC	 0.9226 
# Seg-AP	 0.9212 
# Seg-Dice	 0.4826 
# Seg-FBeta	 0.6986 
# Seg-MIoU	 0.1591 
##############################################


#S Seg-MIoU increase (0.159081 --> 0.178968).  Saving model ...
####### validation epoch=21 step=5250 #######
# train_loss	 0.0776675	 valid_loss	 0.0727567
# current_lr	 0.000100	 init_lr	 0.000100
# Seg-ACC	 0.9353 
# Seg-AP	 0.9267 
# Seg-Dice	 0.5271 
# Seg-FBeta	 0.7344 
# Seg-MIoU	 0.1790 
##############################################


#S Seg-MIoU increase (0.178968 --> 0.196274).  Saving model ...
####### validation epoch=22 step=5500 #######
# train_loss	 0.0722524	 valid_loss	 0.0676828
# current_lr	 0.000098	 init_lr	 0.000100
# Seg-ACC	 0.9442 
# Seg-AP	 0.9311 
# Seg-Dice	 0.5637 
# Seg-FBeta	 0.7618 
# Seg-MIoU	 0.1963 
##############################################


#S Seg-MIoU increase (0.196274 --> 0.214395).  Saving model ...
####### validation epoch=23 step=5750 #######
# train_loss	 0.0677873	 valid_loss	 0.0636963
# current_lr	 0.000091	 init_lr	 0.000100
# Seg-ACC	 0.9520 
# Seg-AP	 0.9345 
# Seg-Dice	 0.6001 
# Seg-FBeta	 0.7875 
# Seg-MIoU	 0.2144 
##############################################


#S Seg-MIoU increase (0.214395 --> 0.226961).  Saving model ...
####### validation epoch=24 step=6000 #######
# train_loss	 0.0641660	 valid_loss	 0.0604484
# current_lr	 0.000081	 init_lr	 0.000100
# Seg-ACC	 0.9566 
# Seg-AP	 0.9374 
# Seg-Dice	 0.6243 
# Seg-FBeta	 0.8038 
# Seg-MIoU	 0.2270 
##############################################


#S Seg-MIoU increase (0.226961 --> 0.235929).  Saving model ...
####### validation epoch=25 step=6250 #######
# train_loss	 0.0612986	 valid_loss	 0.0579324
# current_lr	 0.000069	 init_lr	 0.000100
# Seg-ACC	 0.9596 
# Seg-AP	 0.9392 
# Seg-Dice	 0.6411 
# Seg-FBeta	 0.8147 
# Seg-MIoU	 0.2359 
##############################################


#S Seg-MIoU increase (0.235929 --> 0.242269).  Saving model ...
####### validation epoch=26 step=6500 #######
# train_loss	 0.0591586	 valid_loss	 0.0561191
# current_lr	 0.000055	 init_lr	 0.000100
# Seg-ACC	 0.9616 
# Seg-AP	 0.9407 
# Seg-Dice	 0.6527 
# Seg-FBeta	 0.8221 
# Seg-MIoU	 0.2423 
##############################################


#S Seg-MIoU increase (0.242269 --> 0.252546).  Saving model ...
####### validation epoch=27 step=6750 #######
# train_loss	 0.0576200	 valid_loss	 0.0548100
# current_lr	 0.000041	 init_lr	 0.000100
# Seg-ACC	 0.9647 
# Seg-AP	 0.9413 
# Seg-Dice	 0.6711 
# Seg-FBeta	 0.8335 
# Seg-MIoU	 0.2525 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=28 step=7000 #######
# train_loss	 0.0565146	 valid_loss	 0.0539318
# current_lr	 0.000029	 init_lr	 0.000100
# Seg-ACC	 0.9641 
# Seg-AP	 0.9421 
# Seg-Dice	 0.6676 
# Seg-FBeta	 0.8314 
# Seg-MIoU	 0.2506 
##############################################


#S Seg-MIoU increase (0.252546 --> 0.255816).  Saving model ...
####### validation epoch=29 step=7250 #######
# train_loss	 0.0558029	 valid_loss	 0.0534096
# current_lr	 0.000019	 init_lr	 0.000100
# Seg-ACC	 0.9656 
# Seg-AP	 0.9425 
# Seg-Dice	 0.6768 
# Seg-FBeta	 0.8370 
# Seg-MIoU	 0.2558 
##############################################


#S Seg-MIoU increase (0.255816 --> 0.259531).  Saving model ...
####### validation epoch=30 step=7500 #######
# train_loss	 0.0553485	 valid_loss	 0.0529756
# current_lr	 0.000012	 init_lr	 0.000100
# Seg-ACC	 0.9666 
# Seg-AP	 0.9425 
# Seg-Dice	 0.6833 
# Seg-FBeta	 0.8409 
# Seg-MIoU	 0.2595 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=31 step=7750 #######
# train_loss	 0.0550640	 valid_loss	 0.0528102
# current_lr	 0.000010	 init_lr	 0.000100
# Seg-ACC	 0.9661 
# Seg-AP	 0.9431 
# Seg-Dice	 0.6802 
# Seg-FBeta	 0.8390 
# Seg-MIoU	 0.2577 
##############################################


#S Seg-MIoU increase (0.259531 --> 0.261247).  Saving model ...
####### validation epoch=32 step=8000 #######
# train_loss	 0.0547191	 valid_loss	 0.0523843
# current_lr	 0.000012	 init_lr	 0.000100
# Seg-ACC	 0.9671 
# Seg-AP	 0.9430 
# Seg-Dice	 0.6863 
# Seg-FBeta	 0.8427 
# Seg-MIoU	 0.2612 
##############################################


#S Seg-MIoU increase (0.261247 --> 0.262127).  Saving model ...
####### validation epoch=33 step=8250 #######
# train_loss	 0.0542830	 valid_loss	 0.0518810
# current_lr	 0.000019	 init_lr	 0.000100
# Seg-ACC	 0.9673 
# Seg-AP	 0.9435 
# Seg-Dice	 0.6878 
# Seg-FBeta	 0.8436 
# Seg-MIoU	 0.2621 
##############################################


#S Seg-MIoU increase (0.262127 --> 0.264548).  Saving model ...
####### validation epoch=34 step=8500 #######
# train_loss	 0.0536509	 valid_loss	 0.0509847
# current_lr	 0.000029	 init_lr	 0.000100
# Seg-ACC	 0.9679 
# Seg-AP	 0.9440 
# Seg-Dice	 0.6919 
# Seg-FBeta	 0.8460 
# Seg-MIoU	 0.2645 
##############################################


#S Seg-MIoU increase (0.264548 --> 0.269906).  Saving model ...
####### validation epoch=35 step=8750 #######
# train_loss	 0.0526952	 valid_loss	 0.0500296
# current_lr	 0.000041	 init_lr	 0.000100
# Seg-ACC	 0.9693 
# Seg-AP	 0.9450 
# Seg-Dice	 0.7010 
# Seg-FBeta	 0.8514 
# Seg-MIoU	 0.2699 
